Organism rule,IC,mu,t_abs,Num states visted,Num rules visited
122,29,0.5,7,8,8
122,14,0.5,1,2,2
122,10,0.5,7,8,8
122,0,0.5,1,2,2
122,0,0.5,1,1,2
122,9,0.5,1,2,2
122,6,0.5,8,8,9
122,2,0.5,9,8,10
122,25,0.5,4,4,4
122,7,0.5,25,17,23
122,23,0.5,1,2,2
122,17,0.5,2,3,3
122,5,0.5,17,13,18
122,5,0.5,14,13,15
122,21,0.5,3,4,4
122,27,0.5,9,7,10
122,5,0.5,1,2,2
122,28,0.5,15,14,15
122,29,0.5,22,19,23
122,10,0.5,13,12,14
122,15,0.5,2,3,3
122,8,0.5,11,10,12
122,7,0.5,7,8,8
122,15,0.5,3,4,4
122,5,0.5,2,3,3
122,25,0.5,10,10,11
122,3,0.5,11,11,12
122,19,0.5,7,7,8
122,5,0.5,1,2,2
122,11,0.5,7,8,8
122,20,0.5,1,2,2
122,30,0.5,10,11,11
122,31,0.5,1,2,2
122,27,0.5,18,15,18
122,24,0.5,26,20,26
122,14,0.5,10,9,11
122,14,0.5,18,11,17
122,4,0.5,7,8,8
122,19,0.5,3,4,4
122,1,0.5,2,3,3
122,7,0.5,17,12,17
122,3,0.5,22,16,22
122,8,0.5,15,12,16
122,3,0.5,6,6,7
122,21,0.5,8,8,9
122,14,0.5,13,13,14
122,23,0.5,2,3,3
122,1,0.5,24,22,23
122,2,0.5,14,14,15
122,30,0.5,3,4,4
122,2,0.5,6,7,7
122,11,0.5,1,2,2
122,6,0.5,2,3,3
122,16,0.5,1,2,2
122,9,0.5,16,12,17
122,28,0.5,19,14,20
122,20,0.5,15,12,14
122,0,0.5,1,2,2
122,18,0.5,4,5,5
122,31,0.5,1,1,2
122,22,0.5,14,12,15
122,18,0.5,21,17,21
122,12,0.5,10,10,10
122,2,0.5,13,12,13
122,21,0.5,6,7,6
122,22,0.5,16,12,17
122,9,0.5,13,10,14
122,27,0.5,7,8,8
122,4,0.5,2,3,3
122,23,0.5,11,11,12
122,16,0.5,51,20,48
122,9,0.5,2,3,3
122,10,0.5,1,2,2
122,0,0.5,1,2,2
122,27,0.5,33,20,32
122,25,0.5,11,9,11
122,31,0.5,1,1,2
122,26,0.5,1,2,2
122,20,0.5,12,11,13
122,16,0.5,13,12,14
122,5,0.5,9,8,8
122,22,0.5,20,16,20
122,3,0.5,12,11,13
122,19,0.5,14,11,15
122,21,0.5,1,2,2
122,5,0.5,6,6,7
122,3,0.5,21,16,22
122,28,0.5,6,7,7
122,9,0.5,13,13,14
122,16,0.5,7,6,8
122,7,0.5,4,5,5
122,9,0.5,3,4,4
122,20,0.5,7,6,8
122,9,0.5,4,5,5
122,9,0.5,6,6,7
122,10,0.5,6,6,7
122,27,0.5,1,2,2
122,19,0.5,1,2,2
122,20,0.5,2,3,3
122,5,0.5,1,2,2
122,28,0.5,4,5,5
122,0,0.5,1,2,2
122,8,0.5,4,5,5
122,19,0.5,14,12,13
122,12,0.5,24,16,24
122,31,0.5,1,2,2
122,7,0.5,2,3,3
122,25,0.5,16,13,17
122,14,0.5,5,6,6
122,13,0.5,23,14,23
122,4,0.5,11,9,12
122,4,0.5,24,15,25
122,1,0.5,22,19,23
122,26,0.5,3,4,4
122,24,0.5,22,19,21
122,28,0.5,23,17,22
122,31,0.5,1,2,2
122,29,0.5,28,20,27
122,24,0.5,16,11,17
122,6,0.5,5,5,6
122,27,0.5,6,7,6
122,18,0.5,7,8,8
122,22,0.5,2,3,3
122,18,0.5,32,19,31
122,5,0.5,1,2,2
122,6,0.5,8,6,9
122,31,0.5,1,1,2
122,6,0.5,12,12,13
122,0,0.5,1,2,2
122,25,0.5,19,14,20
122,19,0.5,5,6,6
122,21,0.5,1,2,2
122,27,0.5,10,10,11
122,8,0.5,7,8,8
122,29,0.5,4,5,5
122,24,0.5,19,12,20
122,1,0.5,3,3,4
122,12,0.5,7,6,8
122,13,0.5,5,6,6
122,22,0.5,9,8,10
122,22,0.5,5,6,6
122,21,0.5,4,5,5
122,16,0.5,11,8,11
122,10,0.5,21,16,21
122,4,0.5,4,4,5
122,18,0.5,1,2,2
122,31,0.5,1,2,2
122,10,0.5,1,2,2
122,27,0.5,1,2,2
122,16,0.5,8,9,9
122,9,0.5,2,3,3
122,25,0.5,6,5,7
122,9,0.5,6,7,7
122,20,0.5,14,10,15
122,30,0.5,4,5,5
122,19,0.5,13,10,14
122,29,0.5,9,9,10
122,11,0.5,2,3,3
122,10,0.5,4,5,5
122,8,0.5,7,8,8
122,25,0.5,3,3,4
122,15,0.5,1,2,2
122,0,0.5,1,2,2
122,31,0.5,1,1,2
122,13,0.5,15,16,16
122,20,0.5,8,9,9
122,21,0.5,11,9,12
122,27,0.5,3,3,4
122,7,0.5,18,14,19
122,23,0.5,17,12,18
122,31,0.5,1,1,2
122,22,0.5,20,14,21
122,10,0.5,10,10,11
122,13,0.5,2,3,3
122,28,0.5,21,15,20
122,3,0.5,62,25,56
122,11,0.5,7,7,8
122,6,0.5,12,11,13
122,15,0.5,11,8,12
122,11,0.5,8,8,9
122,14,0.5,2,3,3
122,24,0.5,1,2,2
122,31,0.5,1,1,2
122,18,0.5,3,4,4
122,3,0.5,5,5,6
122,25,0.5,2,3,3
122,31,0.5,1,2,2
122,2,0.5,4,5,5
122,12,0.5,4,4,5
122,1,0.5,22,16,23
122,19,0.5,8,8,9
122,29,0.5,7,8,8
122,31,0.5,1,2,2
122,30,0.5,3,4,4
122,8,0.5,38,20,32
122,28,0.5,7,7,8
122,21,0.5,15,14,16
122,6,0.5,3,4,4
122,18,0.5,1,2,2
122,25,0.5,14,11,15
122,11,0.5,5,6,6
122,13,0.5,27,18,27
122,17,0.5,10,8,11
122,20,0.5,2,3,3
122,17,0.5,3,4,4
122,7,0.5,8,8,9
122,16,0.5,11,10,12
122,24,0.5,3,4,4
122,3,0.5,8,7,9
122,31,0.5,1,2,2
122,1,0.5,8,9,9
122,16,0.5,6,7,7
122,26,0.5,7,7,8
122,24,0.5,1,2,2
122,31,0.5,1,2,2
122,9,0.5,19,15,18
122,13,0.5,2,3,3
122,18,0.5,15,14,16
122,2,0.5,6,7,7
122,19,0.5,13,11,14
122,11,0.5,11,10,12
122,27,0.5,4,5,5
122,28,0.5,6,7,7
122,15,0.5,1,2,2
122,12,0.5,17,15,17
122,10,0.5,20,15,21
122,19,0.5,5,6,6
122,9,0.5,10,9,11
122,22,0.5,1,2,2
122,8,0.5,5,5,6
122,30,0.5,1,2,2
122,29,0.5,9,10,10
122,7,0.5,7,6,8
122,11,0.5,14,13,15
122,16,0.5,24,19,22
122,26,0.5,5,6,6
122,0,0.5,1,2,2
122,15,0.5,8,9,9
122,22,0.5,7,8,8
122,7,0.5,24,17,23
122,6,0.5,12,11,13
122,31,0.5,1,2,2
122,30,0.5,9,7,10
122,28,0.5,3,4,4
122,18,0.5,1,2,2
122,25,0.5,17,14,15
122,15,0.5,10,10,11
122,14,0.5,7,7,8
122,18,0.5,1,2,2
122,0,0.5,1,2,2
122,11,0.5,8,7,9
122,1,0.5,4,5,5
122,28,0.5,11,10,12
122,22,0.5,1,2,2
122,24,0.5,18,13,18
122,19,0.5,7,6,8
122,9,0.5,1,2,2
122,8,0.5,5,6,6
122,0,0.5,1,2,2
122,18,0.5,1,2,2
122,25,0.5,2,3,3
122,21,0.5,8,9,9
122,24,0.5,2,3,3
122,21,0.5,26,18,26
122,16,0.5,7,7,8
122,20,0.5,22,17,22
122,10,0.5,20,17,20
122,27,0.5,15,15,16
122,28,0.5,4,4,5
122,19,0.5,7,7,8
122,2,0.5,12,11,13
122,18,0.5,1,2,2
122,13,0.5,16,11,16
122,12,0.5,16,12,17
122,7,0.5,3,4,4
122,4,0.5,2,3,3
122,11,0.5,28,20,27
122,19,0.5,20,12,20
122,23,0.5,4,5,5
122,21,0.5,37,19,35
122,23,0.5,7,5,8
122,29,0.5,7,6,8
122,28,0.5,8,9,9
122,10,0.5,1,2,2
122,10,0.5,29,18,28
122,27,0.5,6,7,7
122,3,0.5,5,6,5
122,22,0.5,7,7,8
122,14,0.5,15,9,16
122,10,0.5,10,9,11
122,25,0.5,3,4,4
122,10,0.5,10,10,11
122,7,0.5,4,4,5
122,21,0.5,2,3,3
122,0,0.5,1,2,2
122,21,0.5,20,16,20
122,25,0.5,3,4,4
122,15,0.5,43,25,41
122,9,0.5,10,10,11
122,12,0.5,10,11,11
122,24,0.5,21,15,21
122,7,0.5,10,10,11
122,26,0.5,1,2,2
122,13,0.5,7,7,8
122,31,0.5,1,2,2
122,31,0.5,1,2,2
122,27,0.5,24,18,24
122,22,0.5,8,7,9
122,28,0.5,16,13,15
122,4,0.5,9,7,10
122,16,0.5,3,4,4
122,14,0.5,17,11,17
122,6,0.5,27,17,27
122,27,0.5,1,2,2
122,14,0.5,14,10,15
122,26,0.5,22,18,21
122,23,0.5,3,4,4
122,20,0.5,5,6,6
122,9,0.5,1,2,2
122,24,0.5,17,14,18
122,21,0.5,10,9,11
122,7,0.5,7,8,8
122,23,0.5,7,8,8
122,20,0.5,2,3,3
122,6,0.5,10,11,11
122,14,0.5,2,3,3
122,21,0.5,15,13,14
122,31,0.5,1,2,2
122,14,0.5,14,12,15
122,18,0.5,12,11,11
122,9,0.5,1,2,2
122,20,0.5,5,6,6
122,1,0.5,18,14,19
122,16,0.5,19,15,19
122,31,0.5,1,1,2
122,10,0.5,8,8,9
122,8,0.5,3,4,4
122,2,0.5,3,4,4
122,24,0.5,11,12,10
122,10,0.5,1,2,2
122,30,0.5,1,2,2
122,21,0.5,4,5,5
122,29,0.5,3,4,4
122,19,0.5,8,8,9
122,17,0.5,6,7,7
122,1,0.5,10,8,10
122,7,0.5,1,2,2
122,11,0.5,6,7,7
122,0,0.5,1,1,2
122,15,0.5,4,4,5
122,24,0.5,9,8,10
122,1,0.5,34,22,30
122,6,0.5,14,13,14
122,24,0.5,1,2,2
122,4,0.5,18,16,18
122,9,0.5,25,17,23
122,21,0.5,4,5,5
122,10,0.5,15,13,16
122,10,0.5,21,18,21
122,15,0.5,2,3,3
122,1,0.5,3,4,4
122,7,0.5,10,8,10
122,28,0.5,4,5,5
122,6,0.5,12,13,12
122,10,0.5,1,2,2
122,16,0.5,23,18,24
122,9,0.5,6,7,7
122,22,0.5,9,8,10
122,10,0.5,7,5,8
122,13,0.5,8,9,9
122,18,0.5,18,14,19
122,20,0.5,1,2,2
122,0,0.5,1,2,2
122,30,0.5,5,6,6
122,16,0.5,17,15,17
122,26,0.5,5,5,6
122,14,0.5,21,18,21
122,14,0.5,8,5,9
122,21,0.5,15,12,15
122,13,0.5,14,12,14
122,28,0.5,1,2,2
122,3,0.5,2,3,2
122,13,0.5,2,3,3
122,28,0.5,30,20,31
122,15,0.5,2,3,3
122,28,0.5,16,14,17
122,13,0.5,6,7,7
122,15,0.5,3,4,4
122,29,0.5,1,2,2
122,27,0.5,4,4,5
122,9,0.5,3,4,4
122,23,0.5,4,5,4
122,1,0.5,18,17,19
122,29,0.5,1,2,2
122,8,0.5,6,6,7
122,24,0.5,16,12,16
122,1,0.5,1,2,2
122,12,0.5,82,29,71
122,13,0.5,4,5,5
122,21,0.5,1,2,2
122,10,0.5,10,9,11
122,31,0.5,1,1,2
122,31,0.5,1,1,2
122,21,0.5,4,4,5
122,13,0.5,7,7,8
122,9,0.5,10,11,11
122,15,0.5,1,2,2
122,17,0.5,8,8,9
122,18,0.5,3,4,4
122,2,0.5,29,20,29
122,7,0.5,16,16,17
122,25,0.5,29,19,30
122,25,0.5,10,7,10
122,4,0.5,2,3,3
122,15,0.5,1,2,2
122,22,0.5,3,4,4
122,30,0.5,8,7,9
122,4,0.5,2,2,3
122,2,0.5,4,5,5
122,29,0.5,11,10,11
122,10,0.5,10,10,10
122,8,0.5,2,3,3
122,21,0.5,10,10,10
122,14,0.5,17,13,16
122,26,0.5,9,6,10
122,12,0.5,1,2,2
122,30,0.5,16,14,16
122,18,0.5,7,7,8
122,25,0.5,13,12,14
122,25,0.5,12,12,12
122,10,0.5,1,2,2
122,19,0.5,8,9,9
122,10,0.5,29,17,28
122,9,0.5,7,8,8
122,17,0.5,23,15,23
122,9,0.5,5,6,6
122,2,0.5,19,15,20
122,14,0.5,1,2,2
122,0,0.5,1,1,2
122,31,0.5,1,2,2
122,20,0.5,2,3,3
122,15,0.5,13,12,14
122,0,0.5,1,1,2
122,28,0.5,7,8,7
122,13,0.5,2,3,3
122,21,0.5,5,6,6
122,30,0.5,21,16,22
122,11,0.5,1,2,2
122,5,0.5,21,18,21
122,14,0.5,3,3,4
122,11,0.5,37,23,37
122,5,0.5,27,20,28
122,4,0.5,34,22,32
122,27,0.5,3,4,4
122,5,0.5,4,5,5
122,27,0.5,6,6,7
122,20,0.5,16,12,17
122,5,0.5,7,6,8
122,27,0.5,4,5,5
122,15,0.5,5,6,6
122,24,0.5,2,3,3
122,3,0.5,14,12,14
122,20,0.5,2,3,3
122,28,0.5,6,6,7
122,15,0.5,5,4,6
122,31,0.5,1,2,2
122,3,0.5,15,10,16
122,7,0.5,3,4,4
122,1,0.5,13,10,14
122,14,0.5,2,3,3
122,4,0.5,18,14,15
122,23,0.5,5,5,6
122,2,0.5,2,3,3
122,27,0.5,26,18,26
122,21,0.5,27,19,26
122,2,0.5,7,6,8
122,0,0.5,1,2,2
122,7,0.5,33,22,32
122,25,0.5,3,4,4
122,1,0.5,17,16,17
122,15,0.5,13,12,14
122,3,0.5,1,2,2
122,17,0.5,3,4,4
122,7,0.5,3,4,4
122,10,0.5,11,11,12
122,2,0.5,4,5,5
122,6,0.5,25,19,25
122,10,0.5,3,4,4
122,22,0.5,7,7,8
122,4,0.5,6,7,7
122,24,0.5,33,17,31
122,10,0.5,11,11,11
122,7,0.5,4,4,5
122,29,0.5,25,19,26
122,17,0.5,30,16,30
122,19,0.5,11,10,12
122,16,0.5,7,7,8
122,28,0.5,5,6,6
122,10,0.5,6,7,7
122,5,0.5,1,2,2
122,12,0.5,2,3,3
122,10,0.5,3,3,4
122,29,0.5,9,10,10
122,27,0.5,2,3,3
122,24,0.5,17,15,16
122,5,0.5,14,11,15
122,6,0.5,4,5,5
122,25,0.5,9,10,10
122,0,0.5,1,2,2
122,25,0.5,4,5,5
122,0,0.5,1,2,2
122,10,0.5,24,17,25
122,2,0.5,8,8,9
122,5,0.5,2,3,3
122,16,0.5,8,8,9
122,27,0.5,3,3,4
122,11,0.5,1,2,2
122,27,0.5,4,5,5
122,19,0.5,29,17,29
122,29,0.5,8,8,9
122,13,0.5,4,4,5
122,5,0.5,14,10,15
122,12,0.5,7,7,8
122,15,0.5,5,5,6
122,0,0.5,1,2,2
122,22,0.5,10,10,11
122,30,0.5,1,2,2
122,17,0.5,18,16,19
122,27,0.5,1,2,2
122,24,0.5,8,7,9
122,7,0.5,7,8,8
122,18,0.5,5,6,6
122,26,0.5,8,7,9
122,27,0.5,18,15,19
122,19,0.5,3,3,4
122,2,0.5,4,4,5
122,12,0.5,6,7,7
122,14,0.5,4,5,5
122,8,0.5,2,3,3
122,2,0.5,15,11,16
122,10,0.5,9,8,10
122,2,0.5,1,2,2
122,14,0.5,2,3,3
122,13,0.5,13,14,14
122,24,0.5,3,4,4
122,25,0.5,10,10,11
122,24,0.5,38,22,38
122,20,0.5,13,11,14
122,16,0.5,8,9,9
122,5,0.5,11,10,12
122,5,0.5,2,3,3
122,2,0.5,1,2,2
122,11,0.5,1,2,2
122,30,0.5,10,10,11
122,19,0.5,13,12,14
122,2,0.5,12,11,13
122,11,0.5,15,15,15
122,6,0.5,4,4,5
122,29,0.5,4,5,5
122,9,0.5,5,5,6
122,3,0.5,4,5,5
122,26,0.5,15,12,15
122,17,0.5,1,2,2
122,9,0.5,22,16,23
122,1,0.5,26,17,27
122,26,0.5,6,6,7
122,10,0.5,7,7,8
122,24,0.5,13,10,14
122,18,0.5,10,10,11
122,15,0.5,2,3,3
122,14,0.5,8,9,9
122,14,0.5,8,9,9
122,0,0.5,1,2,2
122,9,0.5,2,3,3
122,15,0.5,15,10,16
122,18,0.5,20,19,21
122,16,0.5,6,6,7
122,29,0.5,22,20,23
122,21,0.5,34,19,33
122,17,0.5,16,12,17
122,12,0.5,9,10,10
122,17,0.5,2,3,3
122,29,0.5,2,3,3
122,29,0.5,1,2,2
122,29,0.5,8,7,9
122,24,0.5,8,8,9
122,19,0.5,4,4,5
122,7,0.5,13,12,13
122,9,0.5,1,2,2
122,10,0.5,8,9,9
122,18,0.5,6,6,7
122,26,0.5,2,3,3
122,18,0.5,1,2,2
122,6,0.5,25,14,26
122,24,0.5,2,3,3
122,8,0.5,2,3,3
122,7,0.5,1,2,2
122,3,0.5,1,2,2
122,30,0.5,9,7,10
122,18,0.5,8,9,9
122,22,0.5,2,3,3
122,10,0.5,3,4,4
122,30,0.5,45,25,43
122,3,0.5,27,19,28
122,5,0.5,4,5,5
122,11,0.5,13,11,14
122,29,0.5,8,5,9
122,28,0.5,3,3,4
122,28,0.5,22,14,22
122,16,0.5,7,7,8
122,23,0.5,28,19,25
122,12,0.5,1,2,2
122,30,0.5,14,11,15
122,21,0.5,1,2,2
122,14,0.5,14,14,15
122,18,0.5,14,11,12
122,22,0.5,3,4,4
122,20,0.5,5,6,6
122,20,0.5,5,5,6
122,4,0.5,33,20,33
122,12,0.5,15,12,16
122,14,0.5,22,16,23
122,18,0.5,13,14,13
122,12,0.5,12,11,13
122,12,0.5,25,18,23
122,31,0.5,1,2,2
122,29,0.5,3,4,4
122,11,0.5,1,2,2
122,18,0.5,1,2,2
122,0,0.5,1,1,2
122,25,0.5,4,4,5
122,15,0.5,2,3,3
122,17,0.5,9,10,10
122,6,0.5,1,2,2
122,19,0.5,13,10,14
122,24,0.5,3,4,4
122,22,0.5,11,10,12
122,17,0.5,11,10,12
122,6,0.5,6,6,6
122,3,0.5,1,2,2
122,26,0.5,2,3,3
122,2,0.5,5,6,6
122,7,0.5,3,4,4
122,19,0.5,2,3,3
122,11,0.5,11,10,12
122,25,0.5,7,8,8
122,29,0.5,4,5,5
122,22,0.5,26,15,24
122,29,0.5,13,11,14
122,30,0.5,3,4,4
122,17,0.5,13,13,14
122,0,0.5,1,1,2
122,22,0.5,7,6,8
122,2,0.5,12,10,13
122,15,0.5,3,4,4
122,31,0.5,1,2,2
122,15,0.5,15,14,16
122,5,0.5,4,5,4
122,16,0.5,6,6,7
26,8,0.5,5,4,5
26,28,0.5,29,18,29
26,15,0.5,35,22,35
26,18,0.5,10,8,11
26,27,0.5,4,4,5
26,14,0.5,3,4,4
26,5,0.5,1,2,2
26,9,0.5,17,14,18
26,3,0.5,9,8,10
26,6,0.5,5,6,6
26,0,0.5,1,2,2
26,12,0.5,5,6,5
26,17,0.5,6,6,7
26,3,0.5,22,16,22
26,22,0.5,4,5,5
26,28,0.5,17,12,18
26,30,0.5,6,7,7
26,3,0.5,16,14,17
26,13,0.5,1,2,2
26,31,0.5,1,1,2
26,12,0.5,6,7,7
26,4,0.5,11,11,12
26,9,0.5,2,3,3
26,11,0.5,15,12,16
26,13,0.5,6,5,7
26,6,0.5,35,22,32
26,18,0.5,6,5,6
26,3,0.5,11,9,11
26,11,0.5,2,3,3
26,16,0.5,3,4,4
26,20,0.5,1,2,2
26,5,0.5,5,4,6
26,25,0.5,7,8,7
26,5,0.5,10,10,11
26,22,0.5,3,4,4
26,6,0.5,11,10,11
26,10,0.5,17,14,18
26,28,0.5,1,2,2
26,4,0.5,1,2,2
26,5,0.5,12,11,13
26,17,0.5,12,9,12
26,6,0.5,17,13,17
26,7,0.5,7,7,8
26,7,0.5,1,2,2
26,1,0.5,1,2,2
26,5,0.5,10,10,11
26,15,0.5,14,11,15
26,0,0.5,1,2,2
26,9,0.5,43,23,41
26,8,0.5,11,11,11
26,6,0.5,18,12,18
26,13,0.5,12,9,13
26,20,0.5,1,2,2
26,29,0.5,2,3,3
26,13,0.5,14,11,14
26,8,0.5,4,5,5
26,24,0.5,2,3,3
26,2,0.5,1,2,2
26,20,0.5,4,5,5
26,22,0.5,11,11,12
26,28,0.5,1,2,2
26,5,0.5,11,8,12
26,1,0.5,1,2,2
26,6,0.5,3,4,4
26,20,0.5,14,11,14
26,23,0.5,7,8,8
26,7,0.5,37,25,35
26,17,0.5,29,18,29
26,23,0.5,9,8,10
26,3,0.5,22,16,22
26,11,0.5,4,4,5
26,5,0.5,44,28,41
26,26,0.5,1,2,2
26,26,0.5,1,2,2
26,15,0.5,2,3,3
26,30,0.5,1,2,2
26,21,0.5,45,23,39
26,26,0.5,30,19,28
26,23,0.5,9,9,9
26,12,0.5,23,20,23
26,18,0.5,9,8,10
26,23,0.5,3,3,4
26,11,0.5,1,2,2
26,20,0.5,4,4,5
26,14,0.5,7,6,8
26,27,0.5,3,4,4
26,0,0.5,1,2,2
26,8,0.5,7,7,8
26,23,0.5,2,3,3
26,1,0.5,7,8,8
26,28,0.5,2,3,3
26,5,0.5,2,3,3
26,16,0.5,46,24,39
26,25,0.5,3,4,4
26,10,0.5,14,12,15
26,29,0.5,1,2,2
26,31,0.5,1,1,2
26,18,0.5,11,10,12
26,23,0.5,16,16,17
26,1,0.5,1,2,2
26,25,0.5,20,19,20
26,29,0.5,18,13,18
26,25,0.5,10,9,11
26,9,0.5,3,4,4
26,4,0.5,8,7,9
26,5,0.5,2,3,3
26,19,0.5,6,7,7
26,0,0.5,1,1,2
26,22,0.5,9,9,10
26,0,0.5,1,2,2
26,14,0.5,5,5,6
26,27,0.5,3,4,4
26,24,0.5,8,9,9
26,16,0.5,21,16,22
26,10,0.5,15,11,14
26,22,0.5,14,12,14
26,17,0.5,12,13,11
26,12,0.5,5,5,6
26,11,0.5,3,4,4
26,21,0.5,3,4,4
26,4,0.5,2,3,3
26,6,0.5,2,3,3
26,9,0.5,14,11,15
26,19,0.5,16,15,17
26,12,0.5,16,14,17
26,28,0.5,5,6,6
26,23,0.5,9,9,10
26,18,0.5,28,20,26
26,20,0.5,2,2,3
26,0,0.5,1,2,2
26,15,0.5,1,2,2
26,11,0.5,3,4,4
26,3,0.5,5,6,6
26,5,0.5,12,12,12
26,2,0.5,1,2,2
26,20,0.5,35,23,32
26,27,0.5,19,16,20
26,1,0.5,4,4,5
26,23,0.5,4,5,5
26,26,0.5,8,9,9
26,14,0.5,8,7,9
26,11,0.5,6,6,6
26,19,0.5,10,9,11
26,18,0.5,5,5,5
26,1,0.5,4,5,5
26,6,0.5,20,13,18
26,4,0.5,8,6,9
26,26,0.5,7,5,8
26,3,0.5,5,6,5
26,7,0.5,9,8,10
26,0,0.5,1,2,2
26,12,0.5,16,13,17
26,3,0.5,4,5,5
26,5,0.5,21,16,19
26,30,0.5,5,5,6
26,28,0.5,9,9,10
26,11,0.5,7,6,8
26,6,0.5,12,13,12
26,10,0.5,3,4,4
26,14,0.5,8,8,9
26,23,0.5,2,3,3
26,5,0.5,20,15,20
26,23,0.5,6,7,7
26,8,0.5,1,2,2
26,21,0.5,11,10,12
26,17,0.5,4,5,5
26,21,0.5,1,2,2
26,15,0.5,5,6,6
26,27,0.5,1,2,2
26,20,0.5,5,6,6
26,7,0.5,1,2,2
26,29,0.5,26,17,27
26,14,0.5,3,4,4
26,31,0.5,1,1,2
26,21,0.5,7,6,8
26,8,0.5,8,9,9
26,8,0.5,11,11,12
26,0,0.5,1,2,2
26,7,0.5,10,8,11
26,27,0.5,5,6,6
26,10,0.5,30,19,31
26,25,0.5,13,11,14
26,13,0.5,21,17,21
26,30,0.5,11,12,11
26,12,0.5,1,2,2
26,11,0.5,4,4,5
26,27,0.5,4,5,5
26,7,0.5,31,21,31
26,17,0.5,23,20,23
26,0,0.5,1,1,2
26,31,0.5,1,2,2
26,24,0.5,7,8,8
26,26,0.5,7,6,8
26,27,0.5,10,9,11
26,11,0.5,3,4,4
26,2,0.5,4,5,5
26,20,0.5,7,8,8
26,24,0.5,27,19,27
26,12,0.5,27,18,27
26,4,0.5,6,7,7
26,29,0.5,9,9,10
26,20,0.5,12,12,13
26,14,0.5,7,7,7
26,7,0.5,2,3,3
26,5,0.5,10,9,11
26,13,0.5,17,14,18
26,16,0.5,38,22,35
26,31,0.5,1,1,2
26,2,0.5,1,2,2
26,27,0.5,2,3,3
26,12,0.5,1,2,2
26,20,0.5,8,8,9
26,25,0.5,7,8,8
26,17,0.5,10,8,11
26,7,0.5,15,11,16
26,14,0.5,5,5,6
26,14,0.5,16,12,17
26,29,0.5,15,11,16
26,8,0.5,10,8,11
26,9,0.5,1,2,2
26,16,0.5,2,3,3
26,14,0.5,2,3,3
26,13,0.5,1,2,2
26,7,0.5,36,22,35
26,8,0.5,8,8,9
26,5,0.5,17,10,17
26,16,0.5,9,10,10
26,10,0.5,16,10,17
26,7,0.5,1,2,2
26,24,0.5,7,8,8
26,8,0.5,11,10,12
26,31,0.5,1,2,2
26,17,0.5,1,2,2
26,17,0.5,2,3,3
26,22,0.5,4,4,5
26,9,0.5,10,10,11
26,27,0.5,12,12,12
26,8,0.5,4,5,5
26,16,0.5,1,2,2
26,11,0.5,7,6,8
26,31,0.5,1,2,2
26,10,0.5,2,3,3
26,18,0.5,3,3,4
26,6,0.5,7,7,8
26,26,0.5,2,3,3
26,18,0.5,10,8,11
26,23,0.5,49,24,43
26,27,0.5,1,2,2
26,1,0.5,5,5,6
26,10,0.5,49,28,46
26,6,0.5,4,5,5
26,17,0.5,3,3,4
26,12,0.5,13,11,14
26,26,0.5,18,15,18
26,26,0.5,1,2,2
26,20,0.5,11,10,12
26,30,0.5,7,7,8
26,5,0.5,1,2,2
26,1,0.5,7,6,8
26,26,0.5,11,11,11
26,10,0.5,3,4,4
26,22,0.5,5,6,6
26,18,0.5,7,8,8
26,11,0.5,11,10,10
26,18,0.5,7,6,8
26,27,0.5,3,4,4
26,12,0.5,2,3,3
26,7,0.5,10,9,11
26,19,0.5,14,14,14
26,1,0.5,3,4,4
26,3,0.5,15,14,16
26,16,0.5,37,20,37
26,4,0.5,7,8,8
26,11,0.5,2,3,3
26,7,0.5,1,2,2
26,20,0.5,3,3,4
26,18,0.5,1,2,2
26,6,0.5,2,3,3
26,12,0.5,6,5,7
26,26,0.5,9,10,10
26,0,0.5,1,2,2
26,10,0.5,2,3,3
26,30,0.5,14,12,14
26,6,0.5,48,26,44
26,7,0.5,14,13,14
26,4,0.5,3,4,4
26,2,0.5,10,10,10
26,29,0.5,8,9,9
26,5,0.5,6,7,7
26,15,0.5,3,4,4
26,3,0.5,17,12,17
26,12,0.5,4,5,5
26,1,0.5,26,16,24
26,15,0.5,1,2,2
26,23,0.5,5,6,6
26,30,0.5,19,14,19
26,30,0.5,19,14,19
26,4,0.5,13,13,13
26,25,0.5,7,7,8
26,20,0.5,5,5,6
26,23,0.5,3,4,4
26,12,0.5,40,26,39
26,15,0.5,1,2,2
26,28,0.5,4,5,5
26,20,0.5,5,6,6
26,19,0.5,4,4,5
26,8,0.5,12,12,13
26,23,0.5,6,6,7
26,0,0.5,1,1,2
26,8,0.5,19,16,20
26,27,0.5,1,2,2
26,4,0.5,22,15,23
26,21,0.5,8,7,9
26,24,0.5,9,9,10
26,3,0.5,11,10,12
26,12,0.5,2,2,3
26,22,0.5,2,3,3
26,1,0.5,4,5,5
26,30,0.5,8,6,9
26,7,0.5,3,4,4
26,8,0.5,6,5,7
26,30,0.5,13,10,14
26,30,0.5,2,3,3
26,26,0.5,4,5,5
26,29,0.5,4,5,5
26,17,0.5,10,9,11
26,11,0.5,15,10,15
26,12,0.5,16,15,17
26,7,0.5,13,9,14
26,21,0.5,18,14,18
26,14,0.5,11,12,12
26,5,0.5,5,6,6
26,17,0.5,14,13,15
26,9,0.5,1,2,2
26,7,0.5,10,10,10
26,9,0.5,5,6,6
26,12,0.5,2,3,3
26,21,0.5,27,19,27
