Organism rule,IC,mu,t_abs,Num states visted,Num rules visited
110,57,0.5,27,25,27
110,10,0.5,4,5,5
110,43,0.5,4,4,5
110,23,0.5,3,4,4
110,15,0.5,4,5,5
110,34,0.5,7,7,8
110,36,0.5,4,4,5
110,59,0.5,8,7,8
110,12,0.5,5,5,6
110,38,0.5,10,10,11
110,34,0.5,8,7,8
110,29,0.5,1,2,2
110,59,0.5,1,2,2
110,47,0.5,24,24,25
110,30,0.5,4,4,5
110,19,0.5,3,4,4
110,33,0.5,2,3,3
110,58,0.5,17,11,18
110,49,0.5,3,4,4
110,44,0.5,13,13,14
110,50,0.5,3,4,4
110,24,0.5,5,6,6
110,13,0.5,9,8,10
110,8,0.5,4,5,4
110,54,0.5,10,7,10
110,24,0.5,1,2,2
110,5,0.5,4,5,4
110,3,0.5,5,6,6
110,45,0.5,7,7,8
110,46,0.5,22,20,23
110,0,0.5,1,1,2
110,55,0.5,4,5,5
110,40,0.5,16,14,15
110,6,0.5,33,27,30
110,47,0.5,12,10,13
110,55,0.5,18,17,18
110,7,0.5,7,8,8
110,48,0.5,9,10,10
110,15,0.5,28,16,24
110,42,0.5,5,3,6
110,25,0.5,7,7,8
110,31,0.5,1,2,2
110,16,0.5,11,12,12
110,25,0.5,4,5,5
110,23,0.5,5,6,6
110,1,0.5,9,7,9
110,24,0.5,8,8,9
110,41,0.5,4,5,5
110,56,0.5,46,35,42
110,3,0.5,4,5,5
110,36,0.5,5,5,6
110,10,0.5,5,5,6
110,59,0.5,19,18,20
110,2,0.5,10,9,10
110,50,0.5,4,5,5
110,38,0.5,6,5,7
110,57,0.5,10,7,11
110,4,0.5,9,9,9
110,18,0.5,1,2,2
110,43,0.5,20,21,20
110,17,0.5,2,3,3
110,12,0.5,28,21,27
110,22,0.5,19,17,19
110,6,0.5,8,8,9
110,11,0.5,4,5,5
110,42,0.5,3,2,4
110,39,0.5,8,9,9
110,15,0.5,3,4,4
110,42,0.5,1,2,2
110,15,0.5,12,10,12
110,26,0.5,15,13,15
110,12,0.5,6,7,7
110,54,0.5,1,2,2
110,16,0.5,15,14,16
110,4,0.5,5,5,5
110,57,0.5,30,26,30
110,9,0.5,7,5,8
110,32,0.5,5,6,6
110,34,0.5,14,12,14
110,51,0.5,18,15,18
110,37,0.5,4,4,5
110,54,0.5,3,3,4
110,3,0.5,1,2,2
110,0,0.5,1,2,2
110,12,0.5,10,10,11
110,44,0.5,11,12,12
110,4,0.5,8,9,9
110,6,0.5,6,6,7
110,21,0.5,1,2,2
110,34,0.5,2,3,3
110,28,0.5,4,5,5
110,33,0.5,2,3,3
110,25,0.5,18,14,19
110,11,0.5,8,8,9
110,13,0.5,9,7,10
110,13,0.5,8,8,8
110,8,0.5,19,17,18
110,8,0.5,8,8,9
110,29,0.5,3,4,4
110,12,0.5,6,5,7
110,59,0.5,2,2,3
110,53,0.5,28,22,28
110,4,0.5,7,7,8
110,56,0.5,6,5,7
110,27,0.5,3,3,4
110,20,0.5,15,15,15
110,26,0.5,8,8,9
110,62,0.5,6,5,7
110,59,0.5,5,5,6
110,2,0.5,1,2,2
110,52,0.5,25,21,25
110,1,0.5,5,5,6
110,22,0.5,1,2,2
110,11,0.5,4,5,5
110,32,0.5,6,7,7
110,21,0.5,3,3,4
110,48,0.5,4,4,5
110,34,0.5,6,7,7
110,17,0.5,21,15,22
110,39,0.5,12,9,13
110,16,0.5,1,2,2
110,49,0.5,5,6,6
110,42,0.5,1,2,2
110,19,0.5,2,3,3
110,52,0.5,6,7,7
110,8,0.5,4,5,5
110,42,0.5,2,2,3
110,2,0.5,22,17,20
110,35,0.5,9,9,10
110,52,0.5,3,3,4
110,21,0.5,4,3,5
110,39,0.5,12,11,13
110,43,0.5,35,29,33
110,20,0.5,11,9,12
110,35,0.5,1,2,2
110,27,0.5,6,5,7
110,24,0.5,8,8,9
110,45,0.5,5,3,6
110,54,0.5,1,2,2
110,8,0.5,5,6,5
110,3,0.5,16,13,17
110,58,0.5,4,5,5
110,58,0.5,26,22,26
110,3,0.5,5,6,6
110,19,0.5,27,24,27
110,55,0.5,21,17,20
110,1,0.5,12,13,13
110,63,0.5,1,1,2
110,19,0.5,5,6,6
110,14,0.5,8,9,9
110,58,0.5,6,6,7
110,44,0.5,20,18,21
110,53,0.5,31,23,32
110,35,0.5,2,3,3
110,7,0.5,12,12,11
110,19,0.5,19,11,19
110,6,0.5,13,11,14
110,4,0.5,10,9,11
110,52,0.5,21,17,21
110,41,0.5,3,4,4
110,63,0.5,1,1,2
110,29,0.5,4,5,5
110,18,0.5,1,2,2
110,26,0.5,20,16,20
110,32,0.5,4,5,5
110,56,0.5,2,3,3
110,44,0.5,29,23,28
110,15,0.5,14,12,13
110,9,0.5,1,2,2
110,63,0.5,1,2,2
110,2,0.5,15,14,16
110,45,0.5,1,2,2
110,26,0.5,4,5,5
110,59,0.5,1,2,2
110,13,0.5,14,14,15
110,24,0.5,43,27,39
110,16,0.5,1,2,2
110,31,0.5,3,3,4
110,57,0.5,1,2,2
110,12,0.5,10,10,11
110,38,0.5,20,19,21
110,2,0.5,9,8,10
110,26,0.5,8,9,9
110,11,0.5,7,8,8
110,58,0.5,8,9,9
110,40,0.5,18,16,19
110,21,0.5,1,2,2
110,19,0.5,7,7,8
110,17,0.5,24,19,24
110,4,0.5,3,4,4
110,13,0.5,2,3,3
110,41,0.5,7,8,8
110,39,0.5,8,9,9
110,16,0.5,3,4,4
110,6,0.5,2,3,3
110,38,0.5,4,5,5
110,45,0.5,1,2,2
110,52,0.5,6,6,7
110,19,0.5,26,23,24
110,2,0.5,5,5,6
110,20,0.5,3,4,4
110,61,0.5,2,3,3
110,7,0.5,3,4,4
110,61,0.5,10,10,10
110,40,0.5,11,10,12
110,3,0.5,27,21,26
110,24,0.5,9,8,10
110,43,0.5,3,4,4
110,17,0.5,8,7,9
110,46,0.5,2,3,3
110,5,0.5,8,7,9
110,37,0.5,10,11,10
110,9,0.5,1,2,2
110,16,0.5,11,10,12
110,55,0.5,11,11,11
110,56,0.5,4,5,5
110,52,0.5,2,3,3
110,31,0.5,3,4,4
110,35,0.5,3,4,4
110,20,0.5,19,14,20
110,8,0.5,13,11,13
110,42,0.5,6,2,7
110,48,0.5,8,8,8
110,46,0.5,23,21,24
110,41,0.5,3,4,4
110,50,0.5,8,8,9
110,30,0.5,16,9,15
110,61,0.5,15,15,16
110,39,0.5,3,4,4
110,40,0.5,12,12,13
110,2,0.5,12,12,13
110,6,0.5,5,6,6
110,48,0.5,2,3,3
110,5,0.5,11,10,11
110,26,0.5,5,6,6
110,21,0.5,1,2,2
110,25,0.5,7,7,8
110,47,0.5,4,4,5
110,56,0.5,14,13,13
110,32,0.5,14,12,13
110,44,0.5,1,2,2
110,14,0.5,3,4,4
110,14,0.5,4,5,5
110,7,0.5,9,9,10
110,29,0.5,6,7,7
110,63,0.5,1,2,2
110,55,0.5,20,19,20
110,54,0.5,1,2,2
110,32,0.5,12,10,13
110,45,0.5,9,6,10
110,23,0.5,4,5,5
110,32,0.5,1,2,2
110,44,0.5,3,4,4
110,25,0.5,34,29,33
110,15,0.5,1,2,2
110,50,0.5,9,10,10
110,13,0.5,9,9,10
110,57,0.5,8,8,9
110,62,0.5,4,5,5
110,5,0.5,2,3,3
110,45,0.5,13,7,13
110,15,0.5,5,5,6
110,21,0.5,5,3,5
110,1,0.5,7,6,8
110,24,0.5,2,3,3
110,31,0.5,5,6,6
110,59,0.5,3,4,4
110,22,0.5,18,18,18
110,42,0.5,2,3,3
110,61,0.5,18,14,19
110,26,0.5,11,8,12
110,46,0.5,2,3,3
110,48,0.5,4,5,5
110,0,0.5,1,2,2
110,5,0.5,2,3,3
110,21,0.5,2,2,3
110,55,0.5,8,9,9
110,42,0.5,1,2,2
110,37,0.5,4,5,5
110,37,0.5,1,2,2
110,33,0.5,9,9,10
110,59,0.5,9,10,10
110,44,0.5,3,4,4
110,7,0.5,8,8,9
110,42,0.5,1,2,2
110,37,0.5,12,12,13
110,28,0.5,13,13,14
110,17,0.5,3,4,4
110,32,0.5,12,11,13
110,8,0.5,11,7,12
110,8,0.5,14,15,15
110,4,0.5,6,7,7
110,55,0.5,8,8,8
110,11,0.5,1,2,2
110,54,0.5,1,2,2
110,25,0.5,3,4,4
110,5,0.5,3,4,4
110,60,0.5,6,7,7
110,6,0.5,1,2,2
110,34,0.5,7,3,8
110,28,0.5,7,8,8
110,25,0.5,4,4,5
110,44,0.5,2,3,3
110,55,0.5,11,11,11
110,7,0.5,13,13,13
110,11,0.5,3,4,4
110,37,0.5,5,5,6
110,61,0.5,2,3,3
110,30,0.5,3,4,4
110,4,0.5,1,2,2
110,45,0.5,5,6,6
110,0,0.5,1,1,2
110,22,0.5,9,10,10
110,41,0.5,2,3,3
110,59,0.5,4,5,5
110,37,0.5,17,15,17
110,18,0.5,1,2,2
110,2,0.5,20,13,19
110,37,0.5,11,11,12
110,2,0.5,5,6,6
110,41,0.5,14,13,14
110,48,0.5,1,2,2
110,12,0.5,12,12,13
110,32,0.5,1,2,2
110,34,0.5,23,15,24
110,48,0.5,1,2,2
110,5,0.5,25,21,23
110,52,0.5,21,18,20
110,33,0.5,1,2,2
110,61,0.5,10,10,10
110,56,0.5,1,2,2
110,9,0.5,2,3,3
110,3,0.5,2,3,3
110,34,0.5,8,9,9
110,35,0.5,4,5,5
110,22,0.5,3,4,4
110,38,0.5,16,15,17
110,35,0.5,2,3,3
110,0,0.5,1,1,2
110,52,0.5,2,3,3
110,40,0.5,7,8,8
110,47,0.5,1,2,2
110,31,0.5,2,2,3
110,48,0.5,9,10,10
110,37,0.5,4,4,5
110,40,0.5,4,5,5
110,31,0.5,5,6,6
110,31,0.5,7,8,7
110,49,0.5,3,4,4
110,41,0.5,10,6,11
110,45,0.5,6,5,7
110,49,0.5,13,11,14
110,27,0.5,10,7,11
110,30,0.5,22,18,23
110,9,0.5,2,3,3
110,53,0.5,17,17,16
110,11,0.5,12,12,12
110,31,0.5,15,14,16
110,50,0.5,7,7,8
110,22,0.5,9,9,10
110,26,0.5,3,4,4
110,33,0.5,13,11,14
110,22,0.5,9,7,9
110,38,0.5,2,3,3
110,39,0.5,7,6,8
110,32,0.5,18,16,18
110,25,0.5,14,12,15
110,27,0.5,1,2,2
110,36,0.5,12,7,13
110,41,0.5,7,7,8
110,46,0.5,14,15,14
110,39,0.5,2,3,3
110,35,0.5,8,8,9
110,49,0.5,7,8,8
110,55,0.5,10,7,10
110,41,0.5,3,4,4
110,8,0.5,11,12,12
110,4,0.5,4,5,5
110,26,0.5,6,7,7
110,49,0.5,5,5,6
110,57,0.5,11,8,12
110,12,0.5,4,5,5
110,11,0.5,3,4,4
110,7,0.5,13,7,12
110,54,0.5,1,2,2
110,40,0.5,8,9,9
110,49,0.5,14,14,15
110,51,0.5,7,8,8
110,16,0.5,6,5,7
110,63,0.5,1,2,2
110,62,0.5,6,5,6
110,42,0.5,4,3,5
110,61,0.5,11,11,12
110,25,0.5,3,4,4
110,62,0.5,13,13,13
110,0,0.5,1,1,2
110,2,0.5,5,5,6
110,36,0.5,1,2,2
110,44,0.5,25,19,21
110,27,0.5,1,2,2
110,43,0.5,1,2,2
110,41,0.5,3,4,4
110,45,0.5,13,6,13
110,27,0.5,1,2,2
110,37,0.5,14,8,15
110,16,0.5,15,12,16
110,3,0.5,3,4,4
110,21,0.5,3,3,4
110,4,0.5,1,2,2
110,0,0.5,1,2,2
110,31,0.5,1,2,2
110,35,0.5,10,9,11
110,58,0.5,3,4,4
110,2,0.5,24,20,25
110,18,0.5,4,4,5
110,34,0.5,11,10,12
110,20,0.5,4,5,5
110,22,0.5,8,9,9
110,23,0.5,2,3,3
110,45,0.5,7,5,8
110,11,0.5,7,5,8
110,32,0.5,1,2,2
110,58,0.5,4,5,5
110,14,0.5,23,17,22
110,41,0.5,1,2,2
110,43,0.5,4,5,5
110,29,0.5,9,10,10
110,17,0.5,7,8,8
110,15,0.5,16,14,15
110,16,0.5,2,3,3
110,14,0.5,7,8,8
110,24,0.5,1,2,2
110,43,0.5,7,8,8
110,23,0.5,1,2,2
110,61,0.5,4,5,5
110,19,0.5,8,9,9
110,40,0.5,4,5,5
110,42,0.5,1,2,2
110,16,0.5,10,10,11
110,45,0.5,2,3,3
110,48,0.5,5,6,6
110,31,0.5,24,18,23
110,22,0.5,8,9,8
110,14,0.5,6,6,7
110,34,0.5,3,3,4
110,60,0.5,6,6,6
110,29,0.5,3,3,4
110,17,0.5,4,5,5
110,17,0.5,3,4,4
110,37,0.5,2,3,3
110,47,0.5,3,4,4
110,62,0.5,2,2,3
110,44,0.5,2,3,3
110,42,0.5,4,3,5
110,51,0.5,5,6,6
110,2,0.5,8,9,8
110,43,0.5,6,7,7
110,7,0.5,29,22,30
110,33,0.5,16,14,17
110,57,0.5,5,6,6
110,22,0.5,8,8,9
110,63,0.5,1,1,2
110,21,0.5,1,2,2
110,4,0.5,10,11,11
110,12,0.5,16,14,16
110,23,0.5,1,2,2
110,62,0.5,27,18,25
110,3,0.5,5,6,6
110,4,0.5,19,15,19
110,40,0.5,2,3,3
110,54,0.5,3,3,4
110,11,0.5,22,13,23
110,60,0.5,4,5,5
110,20,0.5,27,16,26
110,51,0.5,26,22,25
110,4,0.5,18,12,18
110,63,0.5,1,1,2
110,25,0.5,6,4,7
110,35,0.5,14,13,15
110,30,0.5,3,4,3
110,46,0.5,3,4,4
110,47,0.5,6,7,7
110,13,0.5,9,9,10
110,16,0.5,18,15,19
110,42,0.5,5,3,6
110,5,0.5,2,3,3
110,21,0.5,9,3,10
110,61,0.5,3,2,4
110,18,0.5,5,5,6
110,50,0.5,18,18,17
110,12,0.5,1,2,2
110,54,0.5,5,3,6
110,28,0.5,12,11,12
110,2,0.5,7,8,8
110,44,0.5,7,8,8
110,0,0.5,1,1,2
110,38,0.5,3,4,4
110,3,0.5,2,3,3
110,37,0.5,19,15,20
110,57,0.5,5,6,5
110,10,0.5,19,15,20
110,12,0.5,9,8,10
110,19,0.5,8,6,9
110,41,0.5,11,11,12
110,55,0.5,2,2,3
110,44,0.5,5,6,6
110,53,0.5,7,8,8
110,62,0.5,2,2,3
110,35,0.5,2,3,3
110,17,0.5,8,7,8
110,51,0.5,16,9,17
110,19,0.5,3,4,4
110,30,0.5,6,7,7
110,7,0.5,7,7,8
110,24,0.5,12,9,12
110,1,0.5,7,6,8
110,54,0.5,8,6,9
110,45,0.5,1,2,2
110,5,0.5,2,3,3
110,33,0.5,5,6,6
110,11,0.5,8,6,9
110,54,0.5,1,2,2
110,43,0.5,27,25,28
110,50,0.5,17,16,18
110,22,0.5,16,16,15
110,15,0.5,2,3,3
110,0,0.5,1,1,2
110,48,0.5,7,8,8
110,48,0.5,2,3,3
110,49,0.5,2,3,3
110,45,0.5,4,4,5
110,47,0.5,4,5,5
110,29,0.5,2,3,3
110,23,0.5,4,5,5
110,29,0.5,8,7,9
110,3,0.5,19,16,20
110,1,0.5,40,30,38
110,3,0.5,4,5,5
110,8,0.5,16,11,15
110,23,0.5,9,10,10
110,16,0.5,5,6,6
110,43,0.5,4,5,5
110,56,0.5,3,4,4
110,22,0.5,3,3,3
110,4,0.5,14,13,14
110,57,0.5,9,10,10
110,9,0.5,2,3,3
110,43,0.5,14,14,13
110,37,0.5,2,3,3
110,32,0.5,10,9,11
110,49,0.5,8,8,9
110,20,0.5,5,6,6
110,25,0.5,14,14,15
110,39,0.5,10,10,11
110,20,0.5,4,5,5
110,25,0.5,7,7,8
110,24,0.5,2,3,3
110,43,0.5,1,2,2
110,54,0.5,6,5,7
110,44,0.5,5,5,6
110,11,0.5,13,13,13
110,40,0.5,7,8,8
110,62,0.5,12,13,13
110,30,0.5,5,6,6
110,56,0.5,3,4,4
110,46,0.5,2,3,3
110,61,0.5,16,17,17
110,4,0.5,8,9,9
110,23,0.5,12,10,13
110,17,0.5,13,12,14
110,4,0.5,8,9,9
110,3,0.5,6,7,7
110,25,0.5,5,4,6
110,44,0.5,9,9,10
110,20,0.5,7,7,8
110,41,0.5,4,4,5
110,55,0.5,3,4,4
110,1,0.5,2,3,3
110,59,0.5,5,6,6
110,43,0.5,7,8,8
110,29,0.5,7,8,8
110,19,0.5,14,14,14
110,63,0.5,1,2,2
110,32,0.5,14,12,15
110,18,0.5,4,4,5
110,33,0.5,5,5,6
110,22,0.5,6,6,7
110,10,0.5,9,5,10
110,49,0.5,3,4,4
110,55,0.5,4,4,5
110,27,0.5,7,6,8
110,30,0.5,4,5,5
110,25,0.5,9,7,10
110,21,0.5,4,3,5
110,36,0.5,4,4,5
110,46,0.5,8,9,9
110,52,0.5,4,5,5
110,0,0.5,1,2,2
110,44,0.5,21,16,21
110,62,0.5,15,15,16
110,57,0.5,7,8,8
110,31,0.5,1,2,2
110,28,0.5,2,3,3
110,62,0.5,13,12,14
110,22,0.5,25,19,23
110,47,0.5,2,3,3
110,60,0.5,6,7,7
110,60,0.5,3,4,4
110,43,0.5,2,3,3
110,13,0.5,20,19,20
110,26,0.5,2,3,3
110,23,0.5,2,3,3
110,5,0.5,7,8,8
110,6,0.5,1,2,2
110,50,0.5,6,6,7
110,35,0.5,17,13,18
110,23,0.5,4,5,5
110,20,0.5,25,16,25
110,36,0.5,6,4,6
110,5,0.5,11,10,12
110,16,0.5,3,3,4
110,2,0.5,20,18,19
110,8,0.5,19,15,20
110,2,0.5,14,14,15
110,59,0.5,5,6,6
110,62,0.5,23,15,24
110,15,0.5,2,3,3
110,54,0.5,3,4,4
110,30,0.5,5,5,6
110,50,0.5,7,8,8
110,52,0.5,9,9,10
110,56,0.5,12,12,13
110,37,0.5,5,5,6
110,22,0.5,8,8,8
110,47,0.5,5,6,6
110,6,0.5,14,9,15
110,10,0.5,7,8,8
110,1,0.5,1,2,2
110,30,0.5,15,14,16
110,45,0.5,8,5,9
110,1,0.5,10,10,9
110,53,0.5,11,12,11
110,59,0.5,8,8,9
110,24,0.5,22,19,23
110,36,0.5,2,3,3
110,50,0.5,49,30,45
110,54,0.5,2,3,3
110,10,0.5,1,2,2
110,20,0.5,4,5,5
110,16,0.5,6,6,7
110,17,0.5,2,3,3
110,38,0.5,1,2,2
110,5,0.5,2,3,3
110,7,0.5,20,20,20
110,22,0.5,3,4,4
110,7,0.5,7,7,7
110,20,0.5,27,19,27
110,4,0.5,8,8,9
110,8,0.5,6,6,7
110,12,0.5,7,7,8
110,62,0.5,10,11,11
110,15,0.5,5,5,6
110,51,0.5,10,11,11
110,60,0.5,14,11,15
110,4,0.5,9,9,9
110,18,0.5,4,4,5
110,47,0.5,7,8,8
110,1,0.5,4,5,5
110,31,0.5,31,23,30
110,18,0.5,9,5,9
110,63,0.5,1,2,2
110,2,0.5,7,8,8
110,36,0.5,1,2,2
110,6,0.5,3,3,4
110,60,0.5,42,30,41
110,43,0.5,18,18,17
110,7,0.5,1,2,2
110,57,0.5,15,14,16
110,38,0.5,5,6,6
110,1,0.5,12,10,13
110,34,0.5,8,6,9
110,40,0.5,15,13,16
110,42,0.5,1,2,2
110,40,0.5,12,10,13
110,41,0.5,2,3,3
110,60,0.5,13,11,14
110,0,0.5,1,1,2
110,16,0.5,9,9,10
110,55,0.5,5,6,5
110,19,0.5,9,10,10
110,58,0.5,1,2,2
110,27,0.5,10,6,11
110,14,0.5,3,4,4
110,31,0.5,3,4,4
110,3,0.5,9,9,10
110,35,0.5,4,5,5
110,46,0.5,5,6,6
110,7,0.5,2,3,3
110,34,0.5,25,18,25
110,29,0.5,20,18,20
110,47,0.5,4,5,5
110,14,0.5,5,6,6
110,47,0.5,1,2,2
110,9,0.5,1,2,2
110,43,0.5,1,2,2
110,52,0.5,17,15,17
110,30,0.5,8,8,9
110,3,0.5,2,3,3
110,62,0.5,1,2,2
110,37,0.5,4,5,5
110,35,0.5,3,4,4
110,44,0.5,34,19,31
110,56,0.5,3,4,4
110,50,0.5,7,7,8
110,59,0.5,1,2,2
110,40,0.5,7,7,8
110,5,0.5,13,12,14
110,12,0.5,13,13,13
110,63,0.5,1,1,2
110,40,0.5,2,3,3
110,49,0.5,8,8,9
110,21,0.5,1,2,2
110,33,0.5,12,8,13
110,6,0.5,2,3,3
110,50,0.5,14,14,14
110,63,0.5,1,1,2
110,57,0.5,15,15,15
110,29,0.5,6,7,7
110,17,0.5,26,19,23
110,9,0.5,2,3,3
110,45,0.5,1,2,2
110,19,0.5,5,6,6
110,46,0.5,5,5,6
110,22,0.5,1,2,2
110,63,0.5,1,1,2
110,63,0.5,1,2,2
110,8,0.5,14,13,15
110,1,0.5,1,2,2
110,5,0.5,3,4,4
110,12,0.5,13,13,12
110,48,0.5,2,3,3
110,47,0.5,1,2,2
110,2,0.5,23,18,21
110,3,0.5,3,4,4
110,15,0.5,7,5,8
110,31,0.5,3,4,4
110,55,0.5,19,17,19
110,52,0.5,8,7,9
110,45,0.5,4,4,5
110,35,0.5,20,16,20
110,26,0.5,2,3,3
110,25,0.5,5,5,6
110,10,0.5,7,8,8
110,14,0.5,6,7,7
110,22,0.5,13,14,13
110,13,0.5,3,4,4
110,26,0.5,7,7,8
110,21,0.5,1,2,2
110,29,0.5,4,5,5
110,1,0.5,11,10,12
110,11,0.5,4,5,5
110,6,0.5,10,9,11
110,32,0.5,3,4,4
110,15,0.5,21,17,21
110,61,0.5,8,8,9
110,15,0.5,2,3,3
110,9,0.5,4,4,5
110,30,0.5,3,4,4
110,24,0.5,6,7,6
110,17,0.5,3,3,4
110,4,0.5,5,6,6
110,61,0.5,14,14,15
110,10,0.5,18,15,18
110,40,0.5,9,10,10
110,15,0.5,5,5,6
110,45,0.5,2,3,3
110,54,0.5,8,5,9
110,5,0.5,4,5,5
110,11,0.5,2,3,3
110,29,0.5,1,2,2
110,4,0.5,2,3,3
110,27,0.5,1,2,2
110,26,0.5,6,5,7
110,37,0.5,8,8,9
110,0,0.5,1,1,2
110,30,0.5,12,9,13
110,4,0.5,7,7,8
110,8,0.5,4,5,5
110,25,0.5,8,8,9
110,43,0.5,6,7,7
110,47,0.5,4,5,5
110,20,0.5,17,17,17
110,31,0.5,7,7,8
110,11,0.5,5,5,6
110,51,0.5,5,4,6
110,37,0.5,5,5,6
110,56,0.5,7,7,8
110,24,0.5,8,9,8
110,35,0.5,4,5,4
110,9,0.5,2,3,3
110,24,0.5,29,23,30
110,11,0.5,5,6,6
110,33,0.5,4,5,5
110,50,0.5,12,10,13
110,11,0.5,7,7,8
110,5,0.5,13,7,13
110,62,0.5,3,4,4
110,14,0.5,3,4,4
110,54,0.5,6,4,7
110,39,0.5,1,2,2
110,13,0.5,13,14,14
110,51,0.5,6,7,7
110,1,0.5,1,2,2
110,43,0.5,2,3,3
110,18,0.5,11,6,12
110,14,0.5,23,18,24
110,37,0.5,11,12,12
110,14,0.5,6,7,7
110,1,0.5,1,2,2
110,6,0.5,1,2,2
110,19,0.5,9,10,10
110,3,0.5,1,2,2
110,15,0.5,11,12,12
110,26,0.5,13,12,14
110,45,0.5,4,5,5
110,21,0.5,1,2,2
110,26,0.5,24,22,24
110,16,0.5,18,12,19
110,8,0.5,3,3,4
110,16,0.5,7,8,8
110,43,0.5,4,5,5
110,30,0.5,15,12,15
110,7,0.5,3,4,4
110,38,0.5,5,5,6
110,36,0.5,1,2,2
110,26,0.5,3,4,4
110,3,0.5,5,6,6
110,21,0.5,4,3,5
110,10,0.5,9,10,10
110,11,0.5,8,9,9
110,59,0.5,9,9,9
110,37,0.5,16,9,16
110,8,0.5,29,21,29
110,56,0.5,11,11,12
110,63,0.5,1,2,2
110,39,0.5,5,5,6
110,5,0.5,2,3,3
110,33,0.5,19,13,20
110,59,0.5,1,2,2
110,13,0.5,2,3,3
110,14,0.5,16,15,17
110,14,0.5,9,10,10
110,44,0.5,9,7,10
110,9,0.5,11,7,12
110,54,0.5,2,2,3
110,63,0.5,1,2,2
110,22,0.5,13,13,13
110,28,0.5,4,3,5
110,23,0.5,2,3,3
110,53,0.5,15,12,15
110,27,0.5,4,4,5
110,14,0.5,6,7,7
110,4,0.5,33,24,30
110,35,0.5,7,8,8
110,17,0.5,8,8,9
110,44,0.5,33,23,33
110,45,0.5,5,4,6
110,13,0.5,6,7,7
110,38,0.5,19,19,20
110,44,0.5,12,9,13
110,26,0.5,7,6,8
110,28,0.5,7,8,7
110,57,0.5,4,5,5
110,44,0.5,2,3,3
110,5,0.5,12,13,13
110,36,0.5,3,3,4
110,7,0.5,3,4,4
110,7,0.5,16,16,17
110,17,0.5,3,4,4
110,15,0.5,3,4,4
110,45,0.5,9,6,10
110,23,0.5,2,3,3
110,20,0.5,10,9,11
110,53,0.5,5,6,6
110,57,0.5,27,24,27
110,49,0.5,17,15,18
110,13,0.5,17,16,18
110,25,0.5,10,10,11
110,3,0.5,10,7,11
110,45,0.5,1,2,2
110,49,0.5,3,4,4
110,19,0.5,6,5,7
110,51,0.5,6,7,7
110,4,0.5,5,6,6
110,36,0.5,3,3,4
110,23,0.5,8,8,9
110,13,0.5,9,10,10
110,14,0.5,4,5,5
110,25,0.5,18,13,19
110,38,0.5,5,6,6
110,14,0.5,5,6,6
110,3,0.5,9,10,10
110,26,0.5,5,6,6
110,17,0.5,2,3,3
110,45,0.5,1,2,2
110,35,0.5,17,12,16
110,8,0.5,5,6,6
110,46,0.5,5,6,6
110,8,0.5,1,2,2
110,12,0.5,6,7,7
110,59,0.5,29,21,27
110,22,0.5,6,6,7
110,17,0.5,3,4,4
110,10,0.5,7,7,8
110,63,0.5,1,2,2
110,12,0.5,11,11,12
110,21,0.5,2,2,3
110,30,0.5,22,16,21
110,52,0.5,1,2,2
110,12,0.5,2,3,3
110,1,0.5,11,9,12
110,59,0.5,13,12,14
110,55,0.5,1,2,2
110,52,0.5,7,7,8
110,1,0.5,8,6,9
110,48,0.5,2,3,3
110,44,0.5,16,14,16
110,9,0.5,4,5,5
110,7,0.5,5,5,6
110,53,0.5,16,11,17
110,48,0.5,4,5,5
110,38,0.5,17,15,18
110,49,0.5,14,13,14
110,58,0.5,7,7,8
110,17,0.5,13,13,13
110,13,0.5,9,9,10
110,17,0.5,6,6,7
110,27,0.5,1,2,2
110,28,0.5,2,3,3
110,17,0.5,2,3,3
110,54,0.5,3,3,4
110,27,0.5,2,3,3
110,19,0.5,4,5,5
110,34,0.5,2,3,3
110,57,0.5,9,9,10
110,5,0.5,9,10,10
110,18,0.5,2,3,3
110,51,0.5,4,5,5
110,5,0.5,24,18,25
110,63,0.5,1,1,2
110,44,0.5,4,4,5
110,57,0.5,2,3,3
110,36,0.5,7,6,8
110,1,0.5,3,3,4
110,37,0.5,6,5,7
110,61,0.5,7,8,8
110,59,0.5,1,2,2
110,50,0.5,18,16,18
110,25,0.5,10,11,11
110,51,0.5,10,9,11
110,50,0.5,3,4,4
110,55,0.5,9,10,10
110,60,0.5,2,3,3
110,11,0.5,9,9,10
110,21,0.5,1,2,2
110,25,0.5,10,7,11
110,0,0.5,1,1,2
110,7,0.5,6,7,7
110,50,0.5,4,5,5
110,34,0.5,10,8,11
110,13,0.5,7,7,8
110,28,0.5,20,17,20
110,53,0.5,1,2,2
110,13,0.5,6,6,7
110,26,0.5,16,13,17
110,31,0.5,11,11,12
110,19,0.5,5,5,6
110,41,0.5,5,5,6
110,33,0.5,12,12,13
110,7,0.5,4,4,5
110,17,0.5,12,9,13
110,29,0.5,10,11,11
110,37,0.5,19,14,20
110,54,0.5,7,5,8
110,18,0.5,5,5,6
110,56,0.5,5,6,6
110,35,0.5,2,3,3
110,50,0.5,2,3,3
110,13,0.5,10,6,11
110,51,0.5,23,21,24
110,1,0.5,6,4,7
110,37,0.5,9,9,10
110,47,0.5,11,8,12
110,51,0.5,4,4,5
110,56,0.5,3,4,4
110,4,0.5,9,9,10
110,4,0.5,5,5,6
