Env. Initial State,Org Initial State,Environment rule,Organism rule,Recurrence time,Attractor size,Env Attractor Size,Num unique states,Num. unique rules,Org State Recurrence,Org Rule Recurrence,Env Recurrence
66,4,25,156,32,24,24,7,24,32,31,24
222,30,25,156,32,24,24,7,25,32,31,25
44,9,25,156,35,16,16,19,23,35,34,22
110,24,25,156,36,24,24,11,25,36,35,25
200,22,9,156,62,60,12,16,14,62,15,13
46,2,106,156,76,75,15,30,16,76,17,15
90,15,106,156,77,75,15,30,16,77,18,15
120,17,106,156,76,75,15,25,16,76,17,15
46,13,3,156,33,16,16,13,18,33,32,17
10,15,3,156,40,16,16,18,18,40,39,17
162,8,27,156,40,16,16,19,18,40,39,17
58,28,27,156,82,80,16,30,18,82,19,17
140,6,43,156,64,60,4,30,8,64,9,7
16,2,43,156,42,40,8,20,10,42,11,9
13,20,43,156,64,60,4,30,8,64,9,7
192,23,43,156,42,40,8,20,9,42,11,8
70,30,43,156,64,60,4,30,7,64,9,7
185,3,43,156,64,60,4,30,8,64,9,7
153,22,43,156,61,60,4,30,5,61,6,4
94,3,43,156,64,60,4,30,8,64,9,7
84,8,43,156,45,40,8,26,10,45,14,9
10,11,43,156,65,60,4,30,8,65,10,7
113,16,43,156,65,60,4,30,8,65,10,7
39,3,11,156,63,60,4,30,7,63,8,6
147,6,11,156,64,60,4,30,7,64,9,6
25,2,11,156,64,60,4,30,8,64,9,7
187,22,11,156,63,60,4,30,7,63,8,6
48,6,11,156,41,40,8,20,9,41,10,8
133,10,11,156,64,60,4,30,8,64,9,7
97,16,11,156,64,60,4,30,8,64,9,7
227,14,11,156,48,40,8,24,9,48,17,8
80,9,11,156,47,40,8,22,10,47,16,9
184,4,11,156,65,60,4,30,9,65,10,8
73,28,11,156,66,60,4,30,9,66,11,8
171,2,142,156,46,40,8,26,10,46,15,9
150,11,142,156,41,40,8,25,9,41,10,8
216,4,142,156,63,60,4,30,7,63,8,6
76,20,142,156,64,60,4,30,8,64,9,7
35,6,142,156,62,60,4,30,6,62,7,5
188,6,142,156,64,60,4,30,7,64,9,6
76,25,142,156,64,60,4,30,8,64,9,7
79,2,142,156,64,60,4,30,8,64,9,7
188,7,142,156,63,60,4,30,7,63,8,6
154,8,142,156,41,40,8,25,9,41,10,8
172,30,14,156,47,40,8,28,9,47,16,8
152,25,14,156,64,60,4,30,8,64,9,7
196,24,14,156,64,60,4,30,8,64,9,7
134,28,14,156,63,60,4,30,7,63,8,6
113,26,14,156,64,60,4,30,8,64,9,7
216,26,14,156,64,60,4,30,7,64,9,6
106,17,134,156,81,80,8,30,9,81,10,8
53,24,134,156,41,40,8,20,9,41,10,8
139,28,134,156,43,40,8,20,10,43,12,9
78,18,134,156,47,40,8,24,10,47,16,9
60,16,7,156,51,16,16,25,17,51,50,16
19,14,7,156,54,16,16,25,20,54,53,19
71,23,7,156,45,16,16,19,19,45,44,18
44,27,170,156,47,40,8,22,9,47,16,8
39,16,170,156,43,40,8,22,8,43,12,8
147,4,170,156,46,40,8,23,8,46,15,8
9,30,46,156,49,40,8,27,10,49,18,9
77,8,46,156,43,40,8,26,11,43,12,10
205,3,46,156,49,40,8,27,10,49,18,9
78,3,46,156,42,40,8,25,10,42,11,9
137,16,46,156,49,40,8,28,10,49,18,9
54,19,46,156,47,40,8,25,9,47,16,8
108,7,46,156,46,40,8,26,9,46,15,8
27,24,15,156,45,40,8,21,8,45,14,8
153,5,15,156,61,60,4,30,5,61,6,4
106,17,15,156,44,40,8,26,9,44,13,8
229,11,42,156,42,40,8,22,10,42,11,9
204,15,42,156,61,60,4,30,5,61,6,4
203,5,42,156,42,40,8,20,10,42,11,9
172,8,42,156,43,40,8,21,9,43,12,8
186,16,42,156,43,40,8,22,10,43,12,9
149,10,42,156,48,40,8,23,9,48,17,8
123,11,42,156,51,40,8,27,10,51,20,9
54,25,42,156,47,40,8,25,9,47,16,8
58,5,42,156,47,40,8,23,10,47,16,9
227,23,162,156,46,40,8,25,11,46,15,10
42,13,162,156,43,40,8,27,9,43,12,8
139,2,162,156,44,40,8,25,10,44,13,9
89,3,162,156,43,40,8,26,10,43,12,9
197,7,162,156,44,40,8,25,10,44,13,9
42,21,6,156,83,80,8,30,9,83,12,8
212,26,6,156,46,40,8,24,9,46,15,8
22,18,5,156,32,30,2,21,3,32,5,2
119,7,138,156,62,60,4,30,6,62,7,5
121,11,138,156,50,40,8,24,9,50,19,9
114,11,138,156,41,40,8,20,8,41,10,8
70,17,138,156,42,40,8,21,9,42,11,8
110,17,138,156,63,60,4,30,6,63,8,5
82,21,38,156,43,40,8,25,11,43,12,10
147,6,38,156,42,40,8,20,10,42,11,9
109,20,38,156,45,40,8,21,11,45,14,10
204,16,10,156,62,60,4,30,5,62,7,4
206,21,74,156,121,120,24,25,25,121,26,24
109,10,74,156,121,120,24,25,25,121,26,24
234,24,34,156,44,40,8,25,10,44,13,9
14,20,29,156,32,30,2,25,4,32,5,3
166,28,51,156,41,40,2,30,3,41,4,2
83,14,23,156,33,30,2,30,5,33,6,4
116,22,23,156,32,30,2,25,4,32,5,3
135,1,19,156,32,30,2,26,3,32,5,2
114,14,30,28,52,40,40,12,41,52,51,41
220,18,30,28,43,40,40,4,42,43,42,42
87,11,30,28,47,40,40,8,46,47,46,46
169,15,30,28,52,40,40,7,51,52,51,51
246,18,30,28,43,40,40,3,40,43,42,40
114,30,30,28,52,40,40,13,41,52,51,41
166,6,30,28,52,40,40,12,51,52,51,51
97,31,30,28,53,40,40,2,52,53,52,52
155,6,30,28,53,40,40,13,42,53,52,42
65,19,30,28,50,40,40,11,49,50,49,49
205,31,30,28,43,40,40,2,42,43,42,42
28,6,45,28,54,32,32,16,32,54,53,32
78,18,45,28,32,24,24,9,25,32,31,24
188,28,45,28,46,32,32,14,32,46,45,32
137,11,110,28,32,16,16,14,17,32,31,16
42,27,110,28,33,16,16,12,20,33,32,19
47,10,110,28,41,40,8,30,9,41,10,8
163,19,150,28,41,40,4,20,5,41,6,4
209,8,54,28,41,40,8,25,9,41,10,8
155,5,22,28,33,30,6,21,8,33,10,7
177,26,126,28,35,30,6,18,7,35,12,6
11,23,18,28,32,30,6,16,8,32,9,7
157,8,18,28,33,30,6,16,8,33,10,7
11,19,122,28,34,30,6,18,10,34,11,9
232,22,122,28,33,30,6,15,9,33,10,8
177,26,122,28,35,30,6,18,7,35,12,6
222,5,154,28,43,40,8,26,9,43,12,8
123,1,154,28,41,40,8,25,9,41,10,8
125,8,154,28,47,40,8,21,9,47,16,8
71,18,154,28,41,40,8,20,9,41,10,8
241,12,156,28,54,50,2,30,6,54,7,5
233,5,156,28,53,50,2,30,5,53,6,4
108,10,28,28,32,30,2,25,4,32,5,3
139,2,28,28,32,30,2,25,4,32,5,3
217,16,58,28,33,16,16,14,17,33,32,16
45,22,178,28,41,40,2,30,3,41,4,2
63,17,77,28,33,30,1,30,4,33,5,3
135,20,50,28,43,40,2,30,5,43,6,4
12,6,50,28,43,40,2,30,5,43,6,4
98,1,25,28,33,16,16,12,21,33,32,20
232,28,25,28,33,16,16,15,17,33,32,16
248,10,25,28,33,16,16,16,18,33,32,17
77,22,9,28,64,60,12,16,16,64,17,15
232,9,9,28,62,60,12,16,13,62,15,12
40,3,9,28,61,60,12,15,13,61,14,12
112,23,9,28,66,60,12,25,12,66,19,12
193,23,9,28,63,60,12,26,12,63,16,12
104,21,106,28,78,75,15,25,16,78,19,15
113,5,106,28,37,15,15,17,16,37,36,15
84,16,106,28,41,40,8,25,9,41,10,8
198,17,106,28,76,75,15,25,16,76,17,15
162,27,106,28,42,40,8,26,9,42,11,8
184,17,3,28,37,16,16,17,18,37,36,17
67,24,3,28,43,16,16,19,17,43,42,17
211,14,27,28,38,16,16,19,17,38,37,17
166,12,27,28,40,16,16,19,17,40,39,17
120,15,27,28,83,80,16,30,17,83,20,16
26,22,27,28,82,80,16,30,18,82,19,17
101,13,43,28,41,40,8,20,9,41,10,8
180,21,43,28,84,80,8,30,9,84,13,8
242,16,43,28,64,60,4,30,8,64,9,7
117,11,43,28,42,40,8,20,10,42,11,9
38,8,43,28,62,60,4,30,6,62,7,5
13,18,43,28,64,60,4,30,8,64,9,7
248,8,43,28,46,40,8,25,9,46,15,8
46,1,43,28,64,60,4,30,8,64,9,7
35,5,11,28,64,60,4,30,8,64,9,7
206,1,11,28,64,60,4,30,7,64,9,6
98,28,11,28,62,60,4,30,6,62,7,5
140,26,11,28,64,60,4,30,8,64,9,7
60,25,11,28,49,40,8,22,9,49,18,8
134,19,11,28,42,40,8,20,10,42,11,9
189,22,11,28,66,60,4,30,9,66,11,8
35,12,11,28,64,60,4,30,8,64,9,7
196,2,142,28,64,60,4,30,8,64,9,7
197,17,142,28,64,60,4,30,8,64,9,7
130,20,142,28,64,60,4,30,8,64,9,7
156,11,142,28,64,60,4,30,7,64,9,6
157,26,142,28,64,60,4,30,8,64,9,7
80,29,142,28,64,60,4,30,8,64,9,7
125,2,142,28,64,60,4,30,8,64,9,7
199,19,142,28,46,40,8,17,9,46,15,8
177,24,142,28,63,60,4,30,7,63,8,6
188,4,14,28,64,60,4,30,8,64,9,7
175,9,14,28,65,60,4,30,9,65,10,8
103,24,14,28,66,60,4,30,9,66,11,8
108,29,14,28,63,60,4,30,7,63,8,6
226,23,14,28,64,60,4,30,8,64,9,7
204,28,14,28,62,60,4,30,5,62,7,4
203,19,14,28,64,60,4,30,8,64,9,7
222,27,14,28,65,60,4,30,9,65,10,8
172,25,14,28,41,40,8,25,9,41,10,8
42,10,14,28,42,40,8,25,10,42,11,9
39,10,14,28,64,60,4,30,8,64,9,7
97,26,14,28,64,60,4,30,8,64,9,7
50,24,134,28,41,40,8,20,9,41,10,8
239,7,134,28,45,40,8,21,12,45,14,11
81,16,134,28,44,40,8,22,9,44,13,8
176,3,7,28,46,16,16,21,17,46,45,17
156,18,7,28,51,16,16,25,19,51,50,19
180,7,7,28,37,16,16,16,18,37,36,18
133,2,7,28,36,16,16,15,17,36,35,17
116,14,7,28,53,16,16,26,18,53,52,18
225,29,7,28,41,16,16,19,16,41,40,16
156,25,170,28,41,40,8,20,9,41,10,8
75,3,170,28,44,40,8,22,9,44,13,8
180,4,170,28,84,80,8,30,9,84,13,8
97,26,170,28,44,40,8,23,9,44,13,8
110,9,170,28,82,80,8,25,9,82,11,8
220,29,46,28,42,40,8,25,10,42,11,9
157,24,46,28,62,60,4,30,6,62,7,5
35,21,15,28,41,40,8,21,9,41,10,8
154,27,15,28,42,40,8,26,9,42,11,8
162,19,15,28,42,40,8,21,9,42,11,8
147,2,15,28,43,40,8,21,9,43,12,8
100,24,15,28,41,40,8,25,9,41,10,8
108,24,42,28,46,40,8,25,9,46,15,8
59,3,42,28,62,60,4,30,6,62,7,5
115,17,42,28,51,40,8,27,10,51,20,9
205,7,42,28,49,40,8,25,10,49,18,9
69,19,162,28,42,40,8,25,9,42,11,8
227,5,162,28,43,40,8,25,11,43,12,10
29,24,162,28,44,40,8,27,10,44,13,9
53,14,6,28,44,40,8,22,9,44,13,8
168,14,6,28,81,80,8,30,9,81,10,8
143,1,138,28,43,40,8,17,9,43,12,8
108,30,138,28,42,40,8,21,10,42,11,9
151,24,138,28,46,40,8,23,10,46,15,9
111,7,138,28,45,40,8,22,10,45,14,9
199,1,138,28,42,40,8,16,9,42,11,8
142,6,38,28,42,40,8,20,10,42,11,9
158,6,38,28,42,40,8,26,10,42,11,9
27,11,10,28,42,40,8,20,10,42,11,9
209,1,74,28,87,80,8,27,9,87,16,9
192,7,74,28,82,80,8,26,9,82,11,9
114,27,29,28,53,50,2,30,4,53,6,3
241,7,29,28,32,30,2,27,4,32,5,3
58,26,23,28,32,30,2,30,4,32,5,3
226,17,23,28,35,30,2,27,4,35,8,3
201,29,30,58,57,40,40,16,42,57,56,41
138,17,30,58,50,40,40,7,46,50,49,45
8,18,30,58,42,40,40,3,42,42,41,41
248,23,30,58,54,40,40,3,54,54,53,53
250,7,30,58,53,40,40,3,51,53,52,50
72,24,30,58,45,40,40,6,41,45,44,40
182,17,30,58,46,40,40,8,45,46,45,44
194,0,30,58,53,40,40,2,53,53,52,52
74,11,30,58,46,40,40,4,44,46,45,43
15,23,30,58,53,40,40,6,53,53,52,52
41,25,30,58,53,40,40,13,44,53,52,43
205,6,30,58,53,40,40,14,43,53,52,42
226,20,30,58,58,40,40,14,56,58,57,55
106,15,45,58,48,32,32,11,32,48,47,32
97,25,45,58,81,80,16,25,17,81,18,16
209,21,45,58,53,32,32,17,32,53,52,32
133,23,45,58,81,80,16,25,17,81,18,16
66,19,45,58,37,24,24,13,25,37,36,24
126,19,110,58,32,16,16,13,19,32,31,18
53,9,110,58,34,16,16,14,21,34,33,20
130,18,110,58,32,16,16,15,24,32,31,23
45,16,105,58,32,20,4,23,5,32,17,4
120,11,105,58,33,20,4,23,5,33,18,4
105,21,54,58,34,30,6,21,8,34,11,7
165,21,54,58,35,30,6,18,8,35,12,7
58,26,54,58,42,40,8,25,8,42,11,8
49,29,126,58,32,30,6,15,8,32,9,7
241,1,126,58,33,30,6,17,8,33,10,7
70,30,126,58,32,30,6,16,8,32,9,7
68,10,62,58,46,40,8,23,10,46,15,9
95,15,122,58,36,30,6,19,8,36,13,7
234,6,122,58,36,30,6,20,9,36,13,8
209,23,26,58,42,40,8,25,10,42,11,9
56,26,26,58,46,40,8,24,10,46,15,9
158,24,26,58,45,40,8,22,11,45,14,10
11,9,26,58,42,40,8,26,9,42,11,8
144,15,26,58,43,40,8,22,9,43,12,8
58,17,154,58,41,40,8,21,8,41,10,8
44,8,154,58,48,40,8,24,9,48,17,8
77,26,154,58,43,40,8,20,9,43,12,8
219,21,154,58,45,40,8,21,9,45,14,8
44,16,154,58,48,40,8,24,9,48,17,8
185,4,154,58,44,40,8,22,9,44,13,8
173,15,154,58,42,40,8,22,9,42,11,8
27,19,154,58,42,40,8,22,9,42,11,8
124,9,156,58,54,50,2,30,6,54,7,5
3,10,178,58,43,40,2,30,5,43,6,4
252,12,50,58,44,40,2,30,6,44,7,5
77,28,25,58,34,16,16,17,19,34,33,19
57,12,25,58,36,24,24,10,25,36,35,24
131,27,25,58,41,16,16,19,20,41,40,20
181,24,9,58,67,60,12,25,19,67,20,18
215,21,9,58,70,60,12,25,16,70,23,15
97,9,9,58,68,60,12,17,19,68,21,19
172,21,9,58,64,60,12,17,15,64,17,15
77,6,9,58,64,60,12,16,15,64,17,15
210,5,106,58,36,15,15,17,16,36,35,15
46,12,106,58,76,75,15,30,16,76,17,15
104,13,106,58,78,75,15,25,16,78,19,15
240,2,27,58,85,80,16,30,17,85,22,16
155,16,43,58,64,60,4,30,8,64,9,7
162,30,43,58,42,40,8,25,10,42,11,9
22,17,43,58,63,60,4,30,7,63,8,6
100,7,43,58,64,60,4,30,8,64,9,7
229,24,43,58,65,60,4,30,8,65,10,7
185,15,43,58,64,60,4,30,8,64,9,7
56,3,43,58,41,40,8,20,9,41,10,8
211,7,43,58,64,60,4,30,7,64,9,6
161,25,11,58,48,40,8,22,10,48,17,9
156,27,11,58,63,60,4,30,7,63,8,6
206,22,11,58,63,60,4,30,7,63,8,6
107,23,11,58,65,60,4,30,9,65,10,8
101,18,11,58,66,60,4,30,9,66,11,8
14,26,11,58,47,40,8,23,9,47,16,8
202,22,11,58,65,60,4,30,9,65,10,8
102,21,11,58,61,60,4,30,5,61,6,4
195,30,11,58,41,40,8,20,9,41,10,8
103,10,142,58,64,60,4,30,8,64,9,7
88,29,142,58,64,60,4,30,8,64,9,7
155,16,142,58,63,60,4,30,6,63,8,5
97,5,142,58,64,60,4,30,8,64,9,7
246,29,142,58,64,60,4,30,8,64,9,7
250,20,142,58,64,60,4,30,8,64,9,7
230,30,142,58,62,60,4,30,6,62,7,5
113,26,142,58,64,60,4,30,8,64,9,7
216,10,142,58,63,60,4,30,7,63,8,6
47,29,14,58,64,60,4,30,8,64,9,7
154,12,14,58,50,40,8,28,9,50,19,8
59,16,14,58,65,60,4,30,9,65,10,8
125,5,14,58,65,60,4,30,9,65,10,8
13,30,14,58,63,60,4,30,7,63,8,6
123,29,14,58,65,60,4,30,9,65,10,8
21,8,134,58,45,40,8,21,9,45,14,8
143,13,134,58,45,40,8,22,11,45,14,10
135,4,7,58,45,16,16,21,17,45,44,16
71,30,7,58,45,16,16,19,19,45,44,18
58,19,7,58,35,16,16,18,18,35,34,18
51,26,170,58,61,60,4,30,5,61,6,4
78,11,170,58,44,40,8,22,9,44,13,8
182,2,46,58,50,40,8,26,11,50,19,10
59,6,46,58,62,60,4,30,6,62,7,5
216,3,46,58,45,40,8,25,9,45,14,8
35,2,46,58,62,60,4,30,6,62,7,5
181,9,46,58,43,40,8,25,11,43,12,10
161,1,46,58,42,40,8,26,10,42,11,9
233,4,46,58,49,40,8,28,10,49,18,9
105,8,15,58,51,40,8,26,9,51,20,8
52,23,15,58,43,40,8,26,9,43,12,8
89,16,15,58,50,40,8,24,9,50,19,8
44,23,15,58,41,40,8,30,9,41,10,8
220,29,42,58,42,40,8,25,10,42,11,9
197,16,42,58,42,40,8,21,10,42,11,9
106,10,42,58,46,40,8,27,9,46,15,8
133,9,42,58,41,40,8,20,9,41,10,8
180,12,42,58,41,40,8,20,9,41,10,8
23,13,42,58,42,40,8,21,10,42,11,9
21,17,42,58,42,40,8,25,9,42,11,8
93,20,42,58,44,40,8,22,10,44,13,9
27,14,42,58,48,40,8,25,9,48,17,8
174,5,42,58,43,40,8,22,10,43,12,9
139,17,162,58,44,40,8,25,10,44,13,9
118,1,162,58,43,40,8,25,10,43,12,9
252,19,162,58,44,40,8,26,12,44,13,11
166,26,6,58,81,80,8,30,9,81,10,8
105,27,5,58,32,30,2,22,3,32,5,2
238,14,138,58,62,60,4,30,6,62,7,5
157,30,138,58,43,40,8,21,10,43,12,9
54,24,138,58,42,40,8,21,10,42,11,9
94,17,138,58,44,40,8,21,10,44,13,9
121,18,138,58,42,40,8,22,10,42,11,9
106,6,38,58,52,40,8,27,11,52,21,10
78,4,38,58,45,40,8,21,10,45,14,9
53,14,38,58,47,40,8,21,11,47,16,10
145,18,10,58,44,40,8,20,9,44,13,8
180,3,74,58,85,80,8,28,13,85,14,12
43,18,74,58,82,80,8,25,10,82,11,9
172,18,74,58,82,80,8,26,10,82,11,9
49,24,29,58,32,30,2,25,4,32,5,3
101,20,23,58,33,30,2,25,5,33,6,4
169,9,23,58,37,30,2,27,5,37,10,4
45,19,23,58,32,30,2,25,4,32,5,3
91,22,30,78,45,40,40,5,45,45,44,44
231,19,30,78,44,40,40,6,41,44,43,40
247,25,30,78,43,40,40,4,43,43,42,42
163,9,30,78,50,40,40,4,50,50,49,49
244,31,30,78,56,40,40,2,54,56,55,53
152,3,30,78,52,40,40,5,52,52,51,51
99,3,30,78,49,40,40,10,49,49,48,48
100,4,30,78,49,40,40,9,41,49,48,40
121,27,30,78,51,40,40,11,51,51,50,50
227,2,30,78,58,40,40,14,54,58,57,53
137,6,30,78,53,40,40,10,52,53,52,51
198,23,30,78,51,40,40,10,49,51,50,48
94,0,30,78,51,40,40,2,51,51,50,50
97,11,45,78,82,80,16,25,17,82,19,16
156,29,45,78,35,24,24,12,25,35,34,24
201,17,45,78,32,24,24,10,25,32,31,24
37,9,45,78,33,24,24,9,25,33,32,24
48,14,110,78,37,16,16,18,20,37,36,19
66,19,110,78,37,16,16,16,21,37,36,20
209,16,54,78,41,40,8,25,9,41,10,8
115,15,54,78,36,30,6,17,11,36,13,10
60,12,54,78,32,30,6,17,8,32,9,7
160,7,126,78,34,30,6,17,9,34,11,8
19,7,126,78,32,30,6,17,8,32,9,7
234,7,126,78,32,30,6,16,8,32,9,7
208,13,62,78,39,16,16,16,18,39,38,17
24,28,62,78,36,16,16,17,19,36,35,18
74,23,26,78,41,40,8,20,9,41,10,8
176,3,26,78,43,40,8,26,9,43,12,8
215,3,154,78,51,40,8,23,9,51,20,8
55,30,154,78,46,40,8,22,9,46,15,8
189,27,154,78,41,40,8,20,8,41,10,8
44,17,154,78,48,40,8,25,9,48,17,8
33,3,156,78,33,30,2,26,5,33,6,4
33,22,156,78,33,30,2,25,5,33,6,4
33,13,28,78,33,30,2,25,5,33,6,4
33,18,178,78,42,40,2,30,4,42,5,3
225,14,178,78,42,40,2,30,4,42,5,3
225,21,77,78,32,30,1,30,3,32,4,2
120,9,77,78,32,30,1,30,3,32,4,2
103,16,50,78,43,40,2,30,5,43,6,4
249,20,25,78,44,16,16,22,20,44,43,19
23,7,25,78,36,16,16,18,22,36,35,21
92,2,25,78,40,16,16,18,22,40,39,21
168,28,9,78,64,60,12,15,16,64,17,15
207,11,9,78,64,60,12,16,16,64,17,15
224,5,35,78,32,16,16,15,17,32,31,16
43,15,106,78,34,15,15,18,16,34,33,15
180,12,106,78,81,75,15,26,16,81,22,15
46,6,106,78,76,75,15,30,16,76,17,15
240,16,3,78,39,16,16,18,17,39,38,16
67,6,3,78,43,16,16,19,18,43,42,17
232,21,27,78,92,80,16,30,18,92,29,17
151,5,43,78,65,60,4,30,8,65,10,7
51,13,43,78,61,60,4,30,5,61,6,4
189,1,43,78,64,60,4,30,8,64,9,7
121,29,43,78,65,60,4,30,8,65,10,7
240,23,43,78,51,40,8,23,9,51,20,8
225,22,43,78,45,40,8,22,9,45,14,8
10,16,43,78,65,60,4,30,8,65,10,7
62,25,43,78,44,40,8,23,9,44,13,8
184,16,43,78,64,60,4,30,8,64,9,7
100,12,11,78,64,60,4,30,8,64,9,7
102,24,11,78,61,60,4,30,5,61,6,4
185,11,11,78,65,60,4,30,8,65,10,8
59,10,11,78,64,60,4,30,7,64,9,6
46,17,11,78,66,60,4,30,9,66,11,8
122,30,11,78,42,40,8,20,10,42,11,9
192,15,11,78,42,40,8,20,9,42,11,8
15,9,11,78,43,40,8,21,9,43,12,8
84,11,142,78,48,40,8,23,10,48,17,9
166,2,142,78,56,40,8,28,9,56,25,8
26,17,142,78,63,60,4,30,7,63,8,6
108,3,142,78,63,60,4,30,7,63,8,6
187,25,142,78,63,60,4,30,6,63,8,5
219,10,142,78,64,60,4,30,8,64,9,7
111,25,142,78,64,60,4,30,7,64,9,7
153,2,14,78,61,60,4,30,5,61,6,4
26,13,14,78,63,60,4,30,7,63,8,6
61,18,14,78,65,60,4,30,9,65,10,8
118,4,14,78,65,60,4,30,9,65,10,8
104,3,14,78,63,60,4,30,7,63,8,6
246,7,14,78,65,60,4,30,9,65,10,8
147,14,14,78,65,60,4,30,8,65,10,7
40,30,14,78,64,60,4,30,8,64,9,7
140,27,14,78,62,60,4,30,6,62,7,5
250,16,134,78,83,80,8,30,11,83,12,10
114,1,134,78,82,80,8,30,10,82,11,9
200,21,7,78,32,16,16,12,19,32,31,18
226,2,7,78,41,16,16,19,18,41,40,17
209,23,7,78,41,16,16,18,19,41,40,18
67,15,7,78,52,16,16,25,19,52,51,18
248,24,7,78,37,16,16,16,17,37,36,16
62,26,7,78,33,16,16,13,17,33,32,16
143,1,170,78,43,40,8,17,9,43,12,8
216,6,170,78,45,40,8,25,9,45,14,8
45,15,170,78,82,80,8,30,9,82,11,8
11,1,170,78,43,40,8,20,9,43,12,8
180,14,46,78,50,40,8,25,11,50,19,10
246,13,46,78,50,40,8,25,10,50,19,9
66,15,46,78,43,40,8,26,10,43,12,9
103,28,46,78,62,60,4,30,6,62,7,5
177,5,46,78,44,40,8,25,9,44,13,8
29,13,46,78,63,60,4,30,6,63,8,5
106,22,15,78,44,40,8,26,9,44,13,8
11,12,15,78,41,40,8,25,9,41,10,8
186,12,15,78,43,40,8,21,9,43,12,8
42,16,15,78,46,40,8,26,9,46,15,8
189,1,42,78,43,40,8,26,10,43,12,9
205,27,42,78,49,40,8,27,10,49,18,9
97,12,42,78,44,40,8,21,9,44,13,8
229,14,42,78,44,40,8,20,10,44,13,9
227,4,162,78,45,40,8,25,11,45,14,10
139,23,162,78,44,40,8,25,10,44,13,9
43,11,162,78,43,40,8,27,10,43,12,9
157,18,162,78,44,40,8,27,10,44,13,9
168,5,6,78,83,80,8,30,9,83,12,8
154,10,6,78,86,80,8,30,9,86,15,8
199,6,138,78,46,40,8,18,9,46,15,8
242,18,138,78,42,40,8,21,9,42,11,9
222,20,138,78,44,40,8,21,9,44,13,9
204,6,138,78,61,60,4,30,5,61,6,4
200,27,10,78,45,40,8,23,9,45,14,8
202,6,74,78,83,80,8,27,10,83,12,9
28,11,74,78,81,80,8,25,9,81,10,8
118,15,74,78,124,120,24,25,25,124,29,24
172,16,34,78,42,40,8,25,10,42,11,9
43,21,34,78,43,40,8,27,10,43,12,9
75,21,29,78,51,50,2,30,3,51,4,2
49,27,29,78,32,30,2,25,4,32,5,3
197,18,23,78,32,30,2,30,4,32,5,3
163,10,23,78,32,30,2,30,4,32,5,3
135,22,19,78,34,30,2,27,3,34,7,2
205,5,30,178,53,40,40,12,43,53,52,42
246,10,30,178,43,40,40,3,41,43,42,40
243,4,30,178,61,40,40,17,41,61,60,40
79,29,30,178,54,40,40,12,54,54,53,53
31,23,30,178,54,40,40,13,54,54,53,53
91,7,30,178,45,40,40,5,45,45,44,44
127,29,30,178,44,40,40,5,43,44,43,42
152,12,30,178,52,40,40,5,52,52,51,51
54,26,30,178,49,40,40,9,49,49,48,48
245,19,30,178,51,40,40,4,51,51,50,50
178,9,30,178,57,40,40,15,47,57,56,47
179,29,30,178,57,40,40,14,57,57,56,56
242,19,45,178,67,32,32,19,33,67,66,32
29,18,45,178,40,32,32,9,33,40,39,32
45,7,45,178,48,24,24,14,25,48,47,24
209,17,45,178,53,32,32,15,33,53,52,32
75,14,45,178,54,24,24,20,25,54,53,24
248,3,110,178,33,16,16,14,17,33,32,16
101,10,110,178,37,16,16,16,21,37,36,20
19,3,110,178,33,16,16,14,17,33,32,16
142,15,110,178,32,16,16,13,18,32,31,17
195,15,110,178,36,16,16,14,23,36,35,22
83,17,150,178,41,40,4,25,5,41,6,4
210,4,105,178,34,20,4,23,5,34,19,4
206,3,54,178,35,30,6,17,11,35,12,10
57,27,126,178,32,30,6,15,8,32,9,7
40,20,126,178,33,30,6,16,9,33,10,8
19,4,126,178,32,30,6,15,8,32,9,7
110,19,62,178,34,16,16,16,17,34,33,16
6,28,62,178,32,16,16,11,19,32,31,18
70,12,18,178,37,30,6,16,9,37,14,8
38,21,122,178,33,30,6,16,9,33,10,8
112,11,26,178,44,40,8,22,10,44,13,9
173,14,26,178,48,40,8,23,9,48,17,8
157,19,26,178,49,40,8,26,10,49,18,10
164,4,154,178,41,40,8,20,8,41,10,8
146,1,154,178,41,40,8,26,9,41,10,8
74,6,156,178,34,30,2,27,3,34,7,2
33,16,156,178,35,30,2,26,5,35,8,4
61,15,28,178,54,50,2,30,6,54,7,5
49,22,28,178,52,50,2,30,4,52,5,3
102,11,58,178,42,40,8,20,9,42,11,8
225,28,178,178,42,40,2,30,4,42,5,3
207,15,178,178,43,40,2,30,5,43,6,4
225,1,77,178,32,30,1,30,3,32,4,2
45,11,50,178,41,40,2,30,3,41,4,2
92,8,25,178,40,16,16,18,22,40,39,21
193,3,25,178,39,16,16,18,21,39,38,20
38,29,25,178,41,16,16,21,21,41,40,20
5,20,25,178,43,16,16,21,19,43,42,18
46,30,25,178,38,16,16,18,22,38,37,21
207,21,25,178,34,16,16,16,20,34,33,19
14,3,9,178,61,60,12,15,13,61,14,12
45,8,9,178,64,60,12,16,16,64,17,15
78,21,9,178,64,60,12,16,16,64,17,15
28,22,106,178,78,75,15,26,16,78,19,15
104,9,106,178,81,75,15,26,16,81,22,15
46,6,106,178,76,75,15,30,16,76,17,15
71,27,106,178,41,15,15,19,16,41,40,15
6,20,106,178,77,75,15,30,17,77,18,16
209,20,3,178,39,16,16,18,18,39,38,17
97,15,3,178,41,16,16,17,18,41,40,17
