Env. Initial State,Org Initial State,Environment rule,Organism rule,Recurrence time,Attractor size,Env Attractor Size,Num unique states,Num. unique rules,Org State Recurrence,Org Rule Recurrence,Env Recurrence
110,12,162,7,17,8,8,7,10,17,16,9
207,12,162,7,17,8,8,9,12,17,16,11
10,3,6,7,19,16,4,9,7,19,8,6
131,13,138,7,17,8,8,9,8,17,16,8
202,12,138,7,17,8,8,9,10,17,16,9
116,1,74,7,17,8,8,8,9,17,16,9
13,9,74,7,20,8,8,7,8,20,19,8
155,6,130,7,16,8,8,8,10,16,15,9
245,6,168,7,17,8,8,5,9,17,16,8
183,9,30,152,42,40,40,4,41,42,41,40
247,5,30,152,43,40,40,3,43,43,42,42
50,4,30,152,42,40,40,4,41,42,41,40
38,13,30,152,52,40,40,10,52,52,51,51
184,15,30,152,56,40,40,2,56,56,55,55
46,1,30,152,56,40,40,11,56,56,55,55
56,5,30,152,45,40,40,4,41,45,44,40
12,15,45,152,20,2,2,2,20,20,19,19
185,15,45,152,17,16,16,2,17,17,16,16
133,6,45,152,19,16,16,3,17,19,18,16
207,9,45,152,18,2,2,11,18,18,17,17
234,0,45,152,19,2,2,2,19,19,18,18
116,11,110,152,28,16,16,10,18,28,27,17
106,2,110,152,26,16,16,9,20,26,25,20
202,12,110,152,37,16,16,10,21,37,36,20
159,9,110,152,20,16,16,6,19,20,19,18
95,9,110,152,18,16,16,3,17,18,17,16
38,4,110,152,20,16,16,5,16,13,19,16
88,1,110,152,26,16,16,8,17,19,25,17
54,14,150,152,18,16,4,12,5,18,7,4
147,1,150,152,18,16,4,12,5,18,7,4
22,1,105,152,17,16,4,8,5,17,6,4
103,7,62,152,21,16,16,6,17,21,20,16
78,13,26,152,21,16,16,5,17,21,20,16
118,2,26,152,21,8,8,11,11,21,20,10
154,12,26,152,17,8,8,7,11,17,16,10
7,8,154,152,17,16,8,8,9,17,16,8
153,2,154,152,17,16,4,9,5,17,6,4
73,8,58,152,16,8,8,8,10,16,15,9
55,3,58,152,32,16,16,11,17,32,31,16
233,15,58,152,16,8,8,2,12,16,15,11
156,2,58,152,25,16,16,9,18,25,24,17
80,0,25,152,21,16,16,2,19,14,20,18
130,1,25,152,25,16,16,10,19,25,24,18
138,10,25,152,24,16,16,3,24,17,23,23
15,6,25,152,25,16,16,8,18,25,24,17
114,4,25,152,27,24,24,4,25,27,26,24
12,7,25,152,23,16,16,6,23,23,22,22
215,12,25,152,22,16,16,4,22,22,21,21
55,9,9,152,19,12,12,4,19,19,18,18
212,12,9,152,16,12,12,4,16,16,15,15
199,14,9,152,23,12,12,10,14,18,22,13
101,0,9,152,16,12,12,2,16,16,15,15
130,13,9,152,25,12,12,13,13,25,24,12
189,10,9,152,19,12,12,3,19,19,18,18
252,7,9,152,16,12,12,3,16,16,15,15
207,12,35,152,18,16,16,4,17,18,17,16
229,10,35,152,20,16,16,3,20,20,19,19
18,3,35,152,23,16,16,8,17,23,22,16
31,9,35,152,65,64,16,12,17,65,18,16
198,0,35,152,18,16,16,2,17,18,17,17
223,0,106,152,16,15,15,2,16,16,15,15
109,2,106,152,18,15,15,4,16,18,17,15
247,6,106,152,23,15,15,8,16,23,22,15
165,8,106,152,18,15,15,4,16,18,17,15
47,13,106,152,21,15,15,6,16,21,20,15
30,3,3,152,31,16,16,10,17,24,30,16
79,15,3,152,18,16,16,2,18,18,17,17
233,3,3,152,21,16,16,5,18,21,20,17
55,13,3,152,18,16,16,4,18,18,17,17
228,12,3,152,22,16,16,7,17,22,21,16
105,12,27,152,19,16,16,4,19,19,18,18
44,3,27,152,32,16,16,11,20,32,31,19
55,7,27,152,26,16,16,6,17,26,25,16
50,7,27,152,19,16,16,5,18,19,18,17
60,10,27,152,18,16,16,3,17,18,17,16
176,8,27,152,22,16,16,6,20,22,21,19
231,11,184,152,16,8,8,6,10,16,15,9
100,14,184,152,18,8,8,8,10,18,17,9
52,1,184,152,17,8,8,8,10,13,16,9
60,4,11,152,17,16,8,10,9,17,16,8
192,3,142,152,16,8,8,8,9,16,15,8
49,6,7,152,21,16,16,6,20,21,20,19
240,0,7,152,17,16,16,2,17,10,16,16
25,11,7,152,67,64,16,12,19,67,20,18
31,10,7,152,22,16,16,4,17,22,21,16
247,8,152,152,16,8,8,3,16,16,15,15
46,2,170,152,17,8,8,8,9,17,16,8
76,2,170,152,16,8,8,6,8,16,15,8
227,8,15,152,21,8,8,10,9,21,20,8
161,1,6,152,18,16,4,8,6,18,7,5
19,6,138,152,18,8,8,8,8,18,17,8
221,1,38,152,18,16,4,9,6,18,7,5
171,3,38,152,17,8,8,8,11,17,16,10
156,4,10,152,23,8,8,10,9,23,22,9
242,3,74,152,17,8,8,9,11,17,16,10
54,13,30,170,49,40,40,5,49,49,48,48
205,14,30,170,46,40,40,6,43,46,45,42
103,8,30,170,58,40,40,5,57,58,57,56
29,2,30,170,50,40,40,6,50,50,49,49
10,1,30,170,50,40,40,6,50,50,49,49
140,13,30,170,42,40,40,4,41,42,41,40
66,2,45,170,28,24,24,5,25,28,27,24
201,4,45,170,32,24,24,7,25,32,31,24
253,6,45,170,21,2,2,4,21,21,20,20
247,4,110,170,20,16,16,3,20,20,19,19
54,2,110,170,23,16,16,7,20,16,22,19
69,0,110,170,21,16,16,2,20,21,20,19
137,3,110,170,24,16,16,7,17,17,23,16
72,3,110,170,24,16,16,4,21,24,23,20
169,2,54,170,26,24,6,8,8,26,9,7
129,6,62,170,20,16,16,3,19,20,19,18
178,7,62,170,21,16,16,4,21,21,20,20
106,7,26,170,20,16,8,9,11,20,19,10
27,13,58,170,16,8,8,8,10,16,15,9
26,6,58,170,18,8,8,10,13,18,17,12
31,11,25,170,23,16,16,7,18,23,22,17
212,11,25,170,26,16,16,12,20,26,25,19
8,10,25,170,21,16,16,3,21,14,20,20
191,3,25,170,24,16,16,5,22,17,23,21
26,2,25,170,22,16,16,4,17,15,21,16
40,8,25,170,19,16,16,3,19,12,18,18
179,1,25,170,25,16,16,5,25,25,24,24
222,12,9,170,19,12,12,3,19,19,18,18
24,15,9,170,17,12,12,2,17,17,16,16
32,11,9,170,21,12,12,8,15,21,20,14
189,5,9,170,19,12,12,3,19,19,18,18
234,11,9,170,16,12,12,3,16,16,15,15
74,8,35,170,17,8,8,6,9,17,16,8
254,12,35,170,19,16,16,3,18,19,18,17
13,0,35,170,18,16,16,2,18,18,17,17
225,12,35,170,25,16,16,8,17,25,24,16
225,2,35,170,25,16,16,9,17,25,24,16
97,8,35,170,25,16,16,9,19,25,24,18
210,1,106,170,17,15,15,4,16,17,16,15
100,9,106,170,17,15,15,4,16,17,16,15
210,9,106,170,31,15,15,10,16,31,30,15
27,6,106,170,22,15,15,8,16,22,21,15
69,9,106,170,18,8,8,9,9,18,17,8
109,11,106,170,18,15,15,4,16,18,17,15
50,0,3,170,17,16,16,2,17,17,16,16
28,8,3,170,26,16,16,8,17,26,25,16
19,10,3,170,18,16,16,3,17,18,17,16
231,10,3,170,17,16,16,3,17,17,16,16
9,12,3,170,21,16,16,6,17,21,20,16
135,6,3,170,27,16,16,8,17,20,26,16
120,2,27,170,27,16,16,8,17,20,26,16
30,12,27,170,39,16,16,14,17,32,38,16
165,2,27,170,19,16,16,4,19,13,18,18
241,15,27,170,17,16,16,2,17,17,16,16
123,1,27,170,25,16,16,9,17,25,24,16
72,4,27,170,17,16,16,3,17,17,16,16
169,14,43,170,23,8,8,10,9,23,22,8
213,14,184,170,17,8,8,8,9,13,16,8
40,13,56,170,16,8,8,7,9,16,15,8
29,2,56,170,16,8,8,8,10,16,15,9
213,7,14,170,19,16,8,8,11,19,18,10
213,9,14,170,19,16,8,9,11,19,18,10
98,7,24,170,16,8,8,8,11,16,15,10
58,3,7,170,33,16,16,10,19,26,32,18
194,9,7,170,25,16,16,5,18,25,24,17
116,10,7,170,19,16,16,3,19,12,18,18
101,3,7,170,23,16,16,6,20,16,22,19
198,11,7,170,25,16,16,6,18,25,24,17
110,8,170,170,17,8,8,8,9,17,16,8
213,7,170,170,17,8,8,8,9,13,16,8
211,3,46,170,17,8,8,8,10,17,16,9
173,6,15,170,17,8,8,7,9,17,16,8
126,4,15,170,33,32,8,12,9,33,10,8
115,1,42,170,20,8,8,10,10,20,19,9
92,4,138,170,16,8,8,6,10,16,15,9
246,7,38,170,20,8,8,9,10,20,19,9
76,6,10,170,16,8,8,5,9,16,15,8
48,4,74,170,18,8,8,8,10,18,17,9
107,1,34,170,17,8,8,6,10,17,16,9
184,2,30,46,56,40,40,5,56,56,55,55
35,11,30,46,53,40,40,9,41,53,52,40
110,11,30,46,47,40,40,7,43,47,46,42
97,3,30,46,53,40,40,6,53,53,52,52
144,13,30,46,46,40,40,6,41,46,45,40
151,13,30,46,53,40,40,6,51,53,52,50
179,4,45,46,29,24,24,7,25,29,28,24
35,1,45,46,18,2,2,7,18,18,17,17
179,7,110,46,21,16,16,4,21,21,20,20
120,14,110,46,25,16,16,6,23,25,24,22
148,13,110,46,25,16,16,8,21,25,24,20
1,6,110,46,21,16,16,3,21,14,20,20
164,13,110,46,21,16,16,4,21,21,20,20
82,13,110,46,37,16,16,11,21,37,36,20
203,9,105,46,17,16,4,9,5,17,6,4
177,6,126,46,17,6,6,9,7,17,16,6
118,11,62,46,29,16,16,10,17,29,28,16
28,4,26,46,18,16,8,6,10,18,17,9
214,2,154,46,17,16,8,6,9,17,16,8
32,7,41,46,17,8,8,9,9,17,16,8
198,14,57,46,18,8,8,8,10,18,17,9
236,8,58,46,31,16,16,11,17,31,30,16
43,6,58,46,16,8,8,7,10,16,15,9
212,7,58,46,17,8,8,7,12,17,16,11
28,15,25,46,21,16,16,2,21,21,20,20
147,12,25,46,33,24,24,8,25,33,32,24
9,1,25,46,28,24,24,5,25,28,27,24
5,5,25,46,23,16,16,4,19,23,22,18
197,5,25,46,22,16,16,4,22,22,21,21
19,8,25,46,25,16,16,5,21,18,24,20
62,11,25,46,22,16,16,4,18,22,21,17
100,9,9,46,17,12,12,6,14,12,16,13
101,1,9,46,16,12,12,4,16,16,15,15
45,13,9,46,25,12,12,12,16,25,24,15
182,5,9,46,19,12,12,3,19,19,18,18
227,13,35,46,66,64,16,12,17,66,19,16
29,3,35,46,22,16,16,5,18,22,21,17
40,2,35,46,19,16,16,3,19,19,18,18
142,3,35,46,24,16,16,7,18,24,23,17
20,7,35,46,19,16,16,3,19,19,18,18
239,12,106,46,24,15,15,8,16,24,23,15
135,11,106,46,28,15,15,11,16,28,27,15
151,12,106,46,20,15,15,7,16,20,19,15
6,1,106,46,21,15,15,6,16,21,20,16
188,2,106,46,20,15,15,6,15,20,19,15
19,3,3,46,23,16,16,7,17,23,22,16
10,9,3,46,24,16,16,8,18,24,23,17
101,1,3,46,18,16,16,4,18,18,17,17
71,10,3,46,18,16,16,3,18,18,17,17
241,8,27,46,24,16,16,8,17,24,23,16
79,15,27,46,18,16,16,2,18,18,17,17
160,10,27,46,24,16,16,4,18,24,23,17
79,8,27,46,26,16,16,7,18,26,25,17
191,1,27,46,17,16,16,3,17,17,16,16
159,13,43,46,34,32,8,12,9,34,11,8
26,13,11,46,20,16,8,10,10,20,19,9
103,7,14,46,16,4,4,8,9,16,15,8
39,7,134,46,16,8,8,8,10,16,15,9
7,15,7,46,18,16,16,2,17,11,17,16
70,2,7,46,20,16,16,5,19,20,19,18
25,2,7,46,24,16,16,6,19,24,23,18
23,14,7,46,18,16,16,3,18,18,17,17
168,12,15,46,18,8,8,9,9,18,17,8
227,11,15,46,21,8,8,12,9,21,20,8
107,1,42,46,16,8,8,7,9,16,15,8
137,2,42,46,19,8,8,8,9,19,18,8
29,6,162,46,18,8,8,5,10,18,17,9
169,8,6,46,17,8,8,8,9,17,16,8
91,4,38,46,20,8,8,10,11,20,19,10
110,9,38,46,16,8,8,7,10,16,15,9
246,1,74,46,20,8,8,9,14,20,19,13
206,7,74,46,36,24,24,4,25,36,35,24
74,9,74,46,17,8,8,9,10,17,16,9
116,11,74,46,17,8,8,8,10,17,16,9
112,9,30,15,48,40,40,6,41,48,47,40
193,9,30,15,54,40,40,10,41,54,53,40
65,6,30,15,50,40,40,11,50,50,49,49
213,2,30,15,47,40,40,4,47,47,46,46
125,13,30,15,51,40,40,11,51,51,50,50
59,5,30,15,59,40,40,4,57,59,58,56
44,14,45,15,21,16,16,6,17,21,20,16
103,15,45,15,25,24,24,2,25,25,24,24
236,9,45,15,27,24,24,4,25,27,26,24
163,3,45,15,39,32,32,8,33,39,38,32
168,15,45,15,17,2,2,2,17,17,16,16
25,2,45,15,18,2,2,6,17,18,17,17
115,7,110,15,23,16,16,6,17,23,22,16
100,2,110,15,26,16,16,7,22,26,25,21
198,8,110,15,22,16,16,7,20,22,21,19
185,15,110,15,17,16,16,2,17,17,16,16
36,4,110,15,21,16,16,4,21,14,20,20
108,12,110,15,25,16,16,9,20,25,24,19
53,3,110,15,21,16,16,4,21,21,20,20
84,3,105,15,18,16,4,10,5,18,7,4
62,7,22,15,18,16,4,12,6,18,7,5
230,7,62,15,26,16,16,9,17,26,25,16
239,8,62,15,37,16,16,12,20,37,36,19
59,14,62,15,25,16,16,6,17,20,24,16
244,8,26,15,19,8,8,9,11,19,18,10
114,10,26,15,23,16,16,4,17,23,22,16
178,9,154,15,18,8,8,8,9,18,17,8
166,9,154,15,18,8,8,8,9,18,17,8
9,11,58,15,16,8,8,8,11,16,15,10
155,0,58,15,17,16,16,2,17,17,16,16
110,15,58,15,17,16,16,2,17,17,16,16
16,10,25,15,21,16,16,3,21,14,20,20
7,15,25,15,21,16,16,2,21,21,20,20
137,5,25,15,23,16,16,3,20,16,22,20
63,8,25,15,20,16,16,3,20,20,19,19
52,3,25,15,22,16,16,7,17,22,21,16
163,9,25,15,23,16,16,5,17,16,22,16
121,13,9,15,16,12,12,5,16,16,15,15
96,0,9,15,17,12,12,2,17,12,16,16
214,13,9,15,19,12,12,4,19,14,18,18
79,9,9,15,25,12,12,12,16,25,24,15
233,14,9,15,16,12,12,3,16,16,15,15
44,12,35,15,20,16,16,5,19,20,19,18
12,8,35,15,65,64,16,12,17,65,18,16
213,8,35,15,18,8,8,7,12,18,17,11
35,12,35,15,21,16,16,4,17,21,20,16
62,1,35,15,65,64,16,12,17,65,18,16
110,4,35,15,22,16,16,7,18,22,21,17
157,2,106,15,19,15,15,5,17,19,18,17
189,6,106,15,17,15,15,4,17,17,16,16
142,15,106,15,21,15,15,2,16,21,20,15
210,10,106,15,16,15,15,3,16,16,15,15
86,11,3,15,18,16,16,4,18,18,17,17
130,10,3,15,18,16,16,3,17,11,17,17
212,15,3,15,19,16,16,2,18,19,18,17
14,14,3,15,38,16,16,14,16,31,37,16
142,9,3,15,66,64,16,12,18,66,19,17
65,12,3,15,32,16,16,10,17,25,31,17
54,3,3,15,19,16,16,5,18,19,18,17
120,3,27,15,27,16,16,7,16,20,26,16
93,3,27,15,18,16,16,4,18,18,17,17
116,1,27,15,20,16,16,5,17,20,19,17
82,3,27,15,27,16,16,10,21,27,26,20
75,12,27,15,20,16,16,6,19,20,19,18
7,10,27,15,19,16,16,3,17,19,18,16
131,0,27,15,17,16,16,2,17,17,16,16
60,14,43,15,17,16,8,10,8,17,16,8
30,11,43,15,20,16,8,10,8,20,19,8
115,5,184,15,19,8,8,4,10,15,18,9
211,8,56,15,17,8,8,9,10,13,16,9
47,14,56,15,19,8,8,6,11,15,18,10
71,2,11,15,16,8,8,8,10,16,15,9
15,11,11,15,19,16,8,10,8,19,18,8
31,11,7,15,18,16,16,4,17,18,17,16
35,8,7,15,20,16,16,4,19,20,19,18
46,8,7,15,31,16,16,10,17,24,30,17
240,1,7,15,37,16,16,13,16,30,36,16
173,14,46,15,21,8,8,10,11,21,20,10
136,11,15,15,18,16,4,12,5,18,7,4
155,14,42,15,17,8,8,8,10,17,16,9
149,6,42,15,17,8,8,8,9,17,16,8
108,6,38,15,16,8,8,6,9,16,15,8
110,3,38,15,16,8,8,7,10,16,15,9
159,7,74,15,20,8,8,9,14,20,19,13
99,0,74,15,28,24,24,2,25,28,27,24
27,6,74,15,31,24,24,8,25,31,30,24
218,13,34,15,19,8,8,7,10,19,18,9
110,4,34,15,17,8,8,8,10,17,16,9
171,7,168,15,24,8,8,10,9,20,23,8
210,0,30,33,56,40,40,2,54,56,55,54
146,5,30,33,44,40,40,3,43,44,43,43
199,3,30,33,54,40,40,4,53,54,53,53
244,2,30,33,56,40,40,6,53,56,55,53
169,7,30,33,52,40,40,8,51,52,51,51
73,15,30,33,45,40,40,2,43,45,44,43
83,4,45,33,38,32,32,7,33,38,37,32
156,1,45,33,33,24,24,11,25,33,32,24
35,8,45,33,18,2,2,7,18,18,17,17
171,5,45,33,19,2,2,4,19,19,18,18
4,14,45,33,17,2,2,3,17,17,16,16
112,13,110,33,35,16,16,10,19,35,34,18
95,5,110,33,19,16,16,4,17,19,18,16
62,11,110,33,20,16,16,5,17,20,19,16
241,3,110,33,33,16,16,10,17,33,32,16
21,7,110,33,20,16,16,3,20,20,19,19
222,2,110,33,20,16,16,5,20,20,19,19
245,2,110,33,26,16,16,9,17,26,25,16
84,3,105,33,18,16,4,10,5,18,7,4
130,3,105,33,17,16,4,12,5,17,6,4
147,8,105,33,17,16,4,12,5,17,6,4
55,6,62,33,32,16,16,11,17,32,31,16
252,1,26,33,19,8,8,9,11,19,18,10
236,1,58,33,31,16,16,11,17,31,30,16
9,14,58,33,16,8,8,8,11,16,15,10
147,14,25,33,33,24,24,10,24,33,32,24
190,1,25,33,24,16,16,5,22,17,23,21
139,0,25,33,22,16,16,2,22,15,21,21
7,4,25,33,27,16,16,10,21,27,26,20
106,1,25,33,26,16,16,7,20,19,25,19
91,7,25,33,26,24,24,4,25,26,25,25
178,7,9,33,18,12,12,5,16,18,17,15
178,15,9,33,16,12,12,2,16,16,15,15
208,4,9,33,16,8,8,8,9,16,15,8
189,14,9,33,22,12,12,10,18,17,21,18
193,4,9,33,21,12,12,9,13,16,20,12
177,4,35,33,19,16,16,5,18,19,18,17
159,8,35,33,17,16,16,3,17,17,16,16
210,12,35,33,19,8,8,8,10,19,18,9
112,0,35,33,17,16,16,2,17,17,16,16
154,3,35,33,19,8,8,7,10,19,18,9
67,10,35,33,18,16,16,3,17,18,17,17
184,8,106,33,22,15,15,7,16,22,21,15
223,13,106,33,26,15,15,8,16,26,25,15
234,9,106,33,20,15,15,6,16,20,19,15
209,8,106,33,18,15,15,5,16,18,17,15
70,15,106,33,16,15,15,2,16,16,15,15
229,5,3,33,18,16,16,3,18,18,17,17
35,14,3,33,21,16,16,5,17,21,20,16
133,15,3,33,18,16,16,2,18,18,17,17
241,7,3,33,18,16,16,4,17,18,17,16
244,14,3,33,19,16,16,4,18,19,18,17
126,8,3,33,19,16,16,4,17,19,18,16
35,1,3,33,28,16,16,8,17,28,27,16
130,11,27,33,21,16,16,6,18,21,20,17
198,10,27,33,20,16,16,3,19,20,19,19
101,2,27,33,21,16,16,4,20,21,20,20
218,15,27,33,20,16,16,2,17,20,19,17
117,8,27,33,19,16,16,5,18,19,18,17
100,13,27,33,18,16,16,4,17,18,17,17
236,1,27,33,29,16,16,7,19,29,28,18
205,10,184,33,17,8,8,4,10,13,16,9
248,1,184,33,20,8,8,10,11,16,19,10
138,9,56,33,22,8,8,9,9,18,21,8
156,8,56,33,18,8,8,8,10,18,17,9
162,6,134,33,20,8,8,10,9,20,19,8
62,9,7,33,65,64,16,12,17,65,18,16
139,14,7,33,20,16,16,5,18,20,19,17
199,6,7,33,18,16,16,4,17,18,17,16
113,12,7,33,23,16,16,8,18,23,22,17
92,14,170,33,16,8,8,5,9,16,15,8
162,1,15,33,20,8,8,11,9,20,19,8
123,1,42,33,20,8,8,10,10,20,19,9
29,1,162,33,16,8,8,8,10,16,15,9
227,2,162,33,19,8,8,10,11,19,18,10
137,14,6,33,19,16,4,10,7,19,8,6
190,13,6,33,16,8,8,8,10,16,15,9
144,8,138,33,16,8,8,7,8,16,15,8
114,13,138,33,19,8,8,10,9,19,18,8
19,12,10,33,18,8,8,8,9,18,17,8
176,13,74,33,17,8,8,5,13,17,16,12
141,6,74,33,30,24,24,7,25,30,29,24
213,14,34,33,16,8,8,8,10,16,15,9
15,11,30,1,53,40,40,6,53,53,52,52
90,8,30,1,55,40,40,4,55,55,54,54
55,12,30,1,43,40,40,5,43,43,42,42
57,1,30,1,45,40,40,6,42,45,44,41
160,8,30,1,50,40,40,3,50,50,49,49
75,0,30,1,55,40,40,2,54,55,54,54
110,13,30,1,47,40,40,7,43,47,46,42
71,3,45,1,35,32,32,4,33,35,34,32
133,6,45,1,19,16,16,3,17,19,18,16
233,3,45,1,19,2,2,4,19,19,18,18
205,12,110,1,19,16,16,3,17,19,18,16
234,5,110,1,21,16,16,4,21,21,20,20
101,14,110,1,29,16,16,8,21,22,28,20
157,2,110,1,21,16,16,5,21,14,20,20
21,9,110,1,20,16,16,4,20,20,19,19
61,4,110,1,24,16,16,6,22,24,23,21
213,9,105,1,18,16,4,10,5,18,7,4
89,12,105,1,17,16,4,8,5,17,6,4
165,4,62,1,21,16,16,4,21,21,20,20
81,0,62,1,21,16,16,2,21,21,20,20
58,3,62,1,22,16,16,6,18,22,21,17
81,15,62,1,21,16,16,2,21,21,20,20
156,11,26,1,23,16,16,7,17,23,22,16
206,7,26,1,18,8,8,9,11,18,17,10
209,1,26,1,17,8,8,9,10,17,16,9
13,7,154,1,16,8,8,8,9,16,15,8
185,11,58,1,22,16,16,7,17,22,21,16
55,13,58,1,32,16,16,11,17,32,31,16
46,5,25,1,24,16,16,3,22,17,23,21
245,13,25,1,22,16,16,4,21,22,21,21
55,15,25,1,27,24,24,2,26,27,26,25
163,15,25,1,17,16,16,2,17,17,16,16
5,13,25,1,19,16,16,3,19,19,18,18
58,1,9,1,17,12,12,5,13,17,16,12
125,5,9,1,16,12,12,3,16,16,15,15
134,9,35,1,23,16,16,6,18,23,22,17
18,2,35,1,20,16,16,4,17,20,19,16
219,5,35,1,18,16,16,3,18,18,17,17
175,1,35,1,22,16,16,5,20,22,21,19
142,5,35,1,20,16,16,4,18,20,19,17
106,2,35,1,17,8,8,6,10,17,16,9
48,8,106,1,26,15,15,9,17,26,25,16
115,2,106,1,28,15,15,10,18,28,27,17
44,0,106,1,16,15,15,2,16,16,15,15
97,6,106,1,20,15,15,6,16,20,19,15
15,0,3,1,17,16,16,2,17,9,16,16
62,11,3,1,19,16,16,5,17,19,18,16
53,11,3,1,18,16,16,4,17,18,17,17
53,2,3,1,19,16,16,5,17,19,18,17
26,8,3,1,24,16,16,5,18,24,23,17
83,9,3,1,18,16,16,4,17,18,17,17
174,0,27,1,18,16,16,2,17,18,17,17
243,12,27,1,38,16,16,13,17,38,37,16
222,11,27,1,21,16,16,6,17,21,20,16
134,5,27,1,19,16,16,3,18,12,18,17
20,5,27,1,25,16,16,4,18,18,24,17
156,15,27,1,19,16,16,2,17,19,18,16
117,2,43,1,19,8,8,9,10,19,18,9
172,4,43,1,22,8,8,11,9,22,21,8
248,6,134,1,17,8,8,7,11,13,16,10
248,3,7,1,19,16,16,4,17,19,18,16
151,15,7,1,18,16,16,2,18,18,17,17
57,12,7,1,20,16,16,4,20,20,19,19
197,3,7,1,27,16,16,8,18,27,26,17
100,13,152,1,16,8,8,9,11,16,15,10
188,11,170,1,20,8,8,8,9,20,19,8
172,6,46,1,16,8,8,8,11,16,15,10
59,1,15,1,33,32,8,12,9,33,10,8
98,11,15,1,33,32,8,12,9,33,10,8
203,4,42,1,17,8,8,9,10,17,16,9
98,7,42,1,21,8,8,10,9,21,20,8
172,8,42,1,22,8,8,11,9,22,21,8
75,4,162,1,17,8,8,6,10,17,16,9
120,13,6,1,16,8,8,8,10,16,15,9
196,9,138,1,20,8,8,9,9,20,19,8
206,6,10,1,24,8,8,10,10,24,23,9
62,2,10,1,18,8,8,9,10,18,17,9
29,4,74,1,19,8,8,8,10,19,18,9
218,13,34,1,19,8,8,7,10,19,18,9
174,4,168,1,22,8,8,10,9,18,21,8
213,3,30,42,47,40,40,8,47,47,46,46
16,15,30,42,42,40,40,2,42,42,41,41
203,8,30,42,51,40,40,11,51,51,50,50
172,10,30,42,50,40,40,3,47,50,49,47
143,5,30,42,56,40,40,3,53,56,55,53
127,0,45,42,21,2,2,2,21,21,20,20
36,12,45,42,25,24,24,3,25,25,24,24
250,14,45,42,16,2,2,3,16,16,15,15
70,15,110,42,22,16,16,2,22,22,21,21
169,3,110,42,22,16,16,7,21,22,21,20
237,8,110,42,20,16,16,4,20,20,19,19
222,2,110,42,20,16,16,5,20,20,19,19
248,2,110,42,25,16,16,8,17,18,24,16
243,14,110,42,19,16,16,4,19,19,18,18
46,13,54,42,16,8,8,6,9,16,15,8
219,13,54,42,26,24,6,8,8,26,9,7
110,3,62,42,34,16,16,11,17,34,33,16
105,13,62,42,21,16,16,5,21,21,20,20
126,14,26,42,20,16,8,9,11,20,19,10
156,0,26,42,17,16,16,2,17,17,16,16
173,3,154,42,16,8,8,7,9,16,15,8
253,7,58,42,16,8,8,3,15,16,15,14
11,14,58,42,16,8,8,8,11,16,15,10
209,4,58,42,17,8,8,8,11,17,16,10
59,4,25,42,25,16,16,5,25,25,24,24
155,1,25,42,30,24,24,7,26,30,29,25
91,8,25,42,26,24,24,4,26,26,25,25
133,1,25,42,23,16,16,5,23,23,22,22
26,0,25,42,17,16,16,2,17,17,16,16
46,8,25,42,24,16,16,6,22,17,23,21
11,12,25,42,24,16,16,5,23,24,23,22
208,4,9,42,16,8,8,8,9,16,15,8
114,8,9,42,16,12,12,4,16,16,15,15
76,14,9,42,19,12,12,4,19,14,18,18
57,3,35,42,18,16,16,4,17,18,17,16
184,0,35,42,21,16,16,2,19,21,20,18
70,8,35,42,22,16,16,6,17,22,21,16
179,4,35,42,16,8,8,7,10,16,15,9
26,11,35,42,23,16,16,7,18,23,22,17
98,7,35,42,21,16,16,7,17,21,20,16
203,0,35,42,20,16,16,2,20,20,19,19
45,6,106,42,19,15,15,6,16,19,18,15
112,1,106,42,25,15,15,8,16,25,24,15
86,8,106,42,19,15,15,6,16,19,18,15
179,15,106,42,18,15,15,2,18,18,17,17
209,3,3,42,66,64,16,12,18,66,19,17
103,6,3,42,18,16,16,4,18,18,17,17
57,14,3,42,22,16,16,6,17,22,21,16
89,8,3,42,21,16,16,5,18,21,20,17
140,4,3,42,20,16,16,5,17,20,19,16
157,7,3,42,18,16,16,4,18,18,17,17
7,0,3,42,17,16,16,2,17,10,16,16
215,3,27,42,18,16,16,4,18,18,17,17
21,7,27,42,18,16,16,3,18,18,17,17
21,10,27,42,23,16,16,4,18,23,22,17
52,1,27,42,25,16,16,6,18,18,24,17
22,3,27,42,30,16,16,12,20,30,29,19
43,7,27,42,21,16,16,5,21,21,20,20
105,8,27,42,22,16,16,7,19,22,21,18
24,8,184,42,16,8,8,6,10,16,15,9
158,11,184,42,22,8,8,9,10,18,21,9
106,12,11,42,34,32,8,12,10,34,11,9
154,11,11,42,34,32,8,12,10,34,11,9
38,3,7,42,20,16,16,4,20,13,19,19
89,13,7,42,20,16,16,4,20,20,19,19
127,9,152,42,16,8,8,3,16,16,15,15
187,2,15,42,17,16,4,12,5,17,6,4
14,8,15,42,20,8,8,9,9,20,19,8
149,6,162,42,16,8,8,8,9,16,15,9
197,6,138,42,20,8,8,9,10,20,19,9
203,3,138,42,17,8,8,8,10,17,16,9
248,1,10,42,16,8,8,7,10,16,15,9
208,9,74,42,16,8,8,7,9,16,15,8
25,6,74,42,16,8,8,5,11,16,15,10
103,14,30,162,58,40,40,7,57,58,57,56
155,9,30,162,52,40,40,8,43,52,51,42
2,6,30,162,44,40,40,6,42,44,43,41
22,9,30,162,53,40,40,7,53,53,52,52
74,3,30,162,46,40,40,4,44,46,45,43
