Env. Initial State,Org Initial State,Environment rule,Organism rule,Recurrence time,Attractor size,Env Attractor Size,Num unique states,Num. unique rules,Org State Recurrence,Org Rule Recurrence,Env Recurrence
197,1,25,6,25,16,16,4,22,25,24,21
113,7,37,6,8,2,2,2,8,8,7,7
87,3,9,6,19,12,12,7,16,14,18,15
14,7,9,6,13,12,12,2,13,13,12,12
55,3,9,6,19,12,12,4,19,19,18,18
158,5,9,6,16,12,12,5,16,11,15,15
166,6,35,6,13,8,8,4,10,13,12,9
187,5,35,6,26,24,8,6,10,26,11,9
229,1,35,6,22,16,16,6,20,22,21,19
87,6,35,6,16,8,8,4,12,16,15,11
186,4,106,6,19,15,15,4,16,19,18,15
136,5,106,6,9,4,4,5,5,9,8,4
215,7,106,6,17,15,15,2,17,17,16,16
46,3,106,6,20,15,15,5,16,20,19,15
227,4,3,6,23,16,16,5,16,23,22,16
131,5,3,6,18,16,16,3,17,11,17,16
252,4,3,6,19,16,16,4,17,19,18,16
81,7,27,6,18,16,16,2,18,18,17,17
200,1,27,6,18,16,16,3,18,18,17,17
224,4,27,6,17,16,16,3,17,17,16,16
111,0,27,6,17,16,16,2,17,17,16,16
121,0,43,6,8,4,4,2,8,8,7,7
217,1,43,6,14,12,4,6,6,14,7,5
237,1,43,6,16,12,4,6,8,16,9,7
133,4,43,6,15,12,4,6,7,15,8,6
190,6,184,6,10,8,8,4,9,10,9,8
198,5,184,6,16,12,2,6,6,16,7,5
172,7,184,6,8,4,2,2,6,8,7,5
96,5,184,6,11,8,8,5,10,11,10,9
212,3,56,6,14,12,2,6,4,14,5,3
185,3,56,6,9,4,2,5,7,9,8,6
220,0,56,6,9,4,2,2,7,9,8,6
172,7,56,6,8,4,2,2,6,8,7,5
203,1,11,6,17,12,4,6,9,17,10,8
98,5,11,6,14,12,4,6,6,14,7,5
241,3,11,6,10,8,8,4,9,7,9,8
20,5,11,6,10,8,8,3,10,10,9,9
157,2,142,6,16,12,4,6,8,16,9,7
225,2,142,6,10,8,8,3,9,10,9,8
149,2,142,6,23,8,8,7,9,23,22,8
116,3,142,6,16,12,4,6,8,16,9,7
101,4,14,6,21,8,8,6,9,21,20,8
26,4,14,6,15,12,4,6,7,15,8,6
206,6,14,6,17,12,4,6,9,17,10,8
224,3,14,6,12,8,8,4,9,12,11,9
242,2,134,6,14,12,4,6,6,14,7,5
241,0,134,6,11,8,8,2,11,7,10,10
185,6,134,6,12,8,8,4,12,12,11,11
180,2,134,6,11,8,8,4,11,11,10,10
12,4,24,6,13,8,8,4,11,13,12,10
130,6,24,6,10,8,8,3,10,10,9,9
32,6,24,6,11,8,8,5,9,11,10,8
29,3,24,6,11,8,8,5,10,11,10,9
240,5,7,6,19,16,16,4,17,12,18,16
15,2,7,6,20,16,16,5,17,20,19,16
62,0,7,6,17,16,16,2,16,17,16,16
111,5,152,6,8,4,4,3,8,8,7,7
39,0,170,6,10,8,8,2,9,10,9,8
32,2,170,6,9,8,8,3,9,9,8,8
44,5,170,6,14,8,8,5,9,14,13,8
65,7,170,6,12,8,8,2,9,12,11,8
243,5,46,6,10,8,8,4,9,10,9,9
244,6,46,6,10,8,8,6,10,10,9,9
100,6,46,6,14,12,4,6,6,14,7,5
161,1,15,6,11,8,8,3,9,11,10,8
16,0,15,6,9,8,8,2,9,4,8,8
196,6,15,6,15,8,8,7,9,15,14,8
205,2,15,6,16,8,8,6,9,16,15,8
242,0,42,6,10,8,8,2,10,10,9,9
154,2,42,6,21,8,8,7,9,21,20,8
26,2,162,6,11,8,8,4,10,11,10,9
150,0,162,6,10,8,8,2,10,10,9,9
19,6,162,6,10,8,8,3,10,10,9,9
242,6,6,6,10,8,8,4,9,10,9,9
214,2,6,6,10,8,8,3,10,10,9,9
245,2,138,6,15,8,8,7,10,15,14,9
25,1,138,6,15,8,8,6,9,11,14,8
184,2,138,6,15,8,8,5,10,15,14,9
161,5,38,6,15,8,8,7,9,15,14,8
100,4,38,6,14,8,8,5,9,10,13,8
184,3,38,6,15,8,8,8,10,15,14,10
28,7,38,6,10,8,8,2,9,10,9,9
152,5,10,6,15,8,8,5,9,15,14,8
209,5,10,6,15,8,8,7,9,15,14,9
48,5,10,6,10,8,8,4,8,10,9,8
169,2,10,6,11,8,8,3,9,11,10,9
201,4,74,6,13,8,8,3,11,13,12,10
58,7,74,6,10,8,8,2,10,10,9,9
132,0,74,6,9,8,8,2,9,9,8,8
247,4,74,6,11,8,8,3,11,11,10,10
41,6,34,6,15,8,8,5,9,15,14,8
62,1,34,6,10,8,8,3,10,10,9,9
49,6,130,6,13,8,8,5,10,13,12,9
115,6,130,6,11,8,8,5,10,11,10,9
180,3,130,6,11,8,8,4,10,11,10,9
70,4,130,6,10,4,4,5,6,10,9,5
194,1,2,6,11,8,8,4,10,11,10,9
60,4,2,6,11,8,8,5,10,11,10,9
211,5,51,6,13,12,2,6,3,13,4,2
170,4,168,6,13,12,2,6,3,13,4,2
120,2,30,5,53,40,40,6,53,53,52,52
20,1,30,5,50,40,40,7,50,50,49,49
152,7,30,5,52,40,40,2,51,52,51,51
144,2,30,5,46,40,40,7,41,46,45,40
70,2,45,5,18,2,2,7,18,18,17,17
99,3,45,5,11,2,2,5,11,11,10,10
106,7,45,5,33,32,32,2,33,33,32,32
13,3,45,5,14,2,2,5,14,14,13,13
81,5,73,5,12,6,6,7,7,9,11,6
116,6,73,5,13,6,6,7,8,10,12,7
209,3,73,5,13,6,6,6,8,10,12,7
208,2,110,5,34,16,16,8,18,34,33,17
17,2,110,5,9,6,2,5,5,9,6,4
158,1,110,5,22,16,16,3,22,22,21,21
216,1,150,5,13,12,4,3,4,13,6,4
217,6,150,5,9,4,4,3,5,9,8,4
40,6,150,5,9,4,4,4,5,7,8,4
101,6,105,5,12,4,4,7,5,12,11,4
148,1,105,5,13,12,4,6,5,13,6,4
115,1,105,5,8,4,4,6,5,8,7,4
151,6,54,5,10,6,6,3,9,10,9,8
150,5,22,5,9,6,6,3,9,9,8,8
210,5,22,5,9,6,6,4,9,9,8,8
95,7,60,5,8,1,1,2,8,8,8,7
19,1,60,5,10,1,1,5,10,10,10,9
55,6,60,5,10,1,1,4,10,10,10,9
134,4,60,5,10,1,1,6,10,10,10,9
24,3,146,5,11,6,6,5,7,11,10,6
127,1,146,5,9,1,1,3,9,9,9,8
239,2,126,5,11,6,6,5,7,11,10,6
142,3,126,5,8,1,1,5,8,8,8,7
124,4,62,5,9,3,3,5,4,9,8,3
136,0,62,5,10,8,8,2,10,10,9,9
213,7,62,5,8,3,3,2,8,8,7,7
72,6,18,5,13,6,6,6,7,13,12,6
67,4,18,5,11,6,6,5,8,11,10,7
22,0,18,5,10,6,6,2,8,10,9,7
58,1,122,5,10,6,6,4,9,10,9,8
113,4,122,5,9,6,6,5,9,9,8,8
177,6,26,5,25,24,8,6,9,25,10,8
240,4,26,5,9,1,1,4,9,9,9,8
77,5,26,5,13,8,8,4,11,13,12,10
137,3,154,5,11,8,8,4,9,11,10,8
60,2,154,5,11,8,8,4,9,11,10,8
3,4,154,5,14,8,8,6,9,14,13,8
72,7,154,5,9,8,8,2,9,9,8,8
179,4,41,5,8,2,2,5,8,8,7,7
241,6,41,5,10,8,8,4,8,10,9,8
157,6,57,5,15,12,2,6,5,15,6,4
36,1,57,5,19,8,8,5,11,19,18,10
235,2,57,5,11,4,2,4,9,11,10,8
43,7,57,5,8,4,2,2,6,8,7,5
209,2,156,5,9,6,1,6,4,9,5,3
8,2,156,5,8,1,1,3,8,8,8,7
245,4,28,5,8,2,1,4,6,8,7,6
108,2,58,5,14,8,8,5,10,14,13,9
29,3,58,5,11,8,8,5,11,11,10,10
164,1,58,5,17,8,8,5,10,17,16,9
197,3,78,5,10,6,1,6,5,10,6,4
251,7,78,5,8,1,1,2,8,8,8,7
14,3,178,5,15,12,2,6,5,15,6,4
93,2,77,5,8,6,1,6,3,8,4,2
90,3,13,5,8,6,1,6,3,8,4,2
126,4,13,5,9,2,1,3,8,9,8,7
226,6,25,5,22,16,16,5,21,22,21,21
234,2,25,5,22,16,16,4,22,22,21,21
37,1,25,5,30,24,24,6,25,30,29,24
252,6,9,5,16,12,12,3,16,16,15,15
191,0,9,5,16,12,12,2,16,16,15,15
112,4,9,5,15,12,12,5,12,10,14,12
109,1,35,5,20,8,8,6,10,20,19,9
27,0,35,5,18,16,16,2,18,18,17,17
41,0,35,5,9,8,8,2,9,9,8,8
166,6,35,5,13,8,8,4,10,13,12,9
197,0,106,5,16,15,15,2,16,16,15,15
25,1,106,5,20,15,15,5,16,20,19,15
81,3,3,5,21,16,16,4,18,21,20,17
39,2,3,5,20,16,16,4,17,20,19,16
129,2,3,5,18,16,16,3,17,18,17,16
82,5,27,5,26,16,16,6,21,26,25,20
131,5,27,5,18,16,16,3,17,18,17,16
24,3,27,5,18,16,16,4,18,18,17,17
62,3,27,5,23,16,16,6,17,23,22,16
126,1,43,5,11,8,8,3,9,11,10,8
13,6,43,5,16,12,4,6,8,16,9,7
241,0,43,5,9,8,8,2,9,9,8,8
28,3,43,5,13,8,8,5,9,13,12,8
222,1,184,5,10,8,8,3,9,10,9,8
213,5,184,5,17,8,8,5,9,13,16,8
181,2,184,5,12,8,8,4,9,12,11,8
178,5,184,5,8,4,2,4,6,8,7,5
19,1,56,5,15,8,8,5,10,11,14,9
28,3,56,5,16,8,8,6,10,16,15,9
46,7,56,5,11,8,8,2,11,11,10,10
249,4,56,5,12,8,8,4,9,12,11,9
55,3,11,5,9,4,4,4,9,9,8,8
16,1,11,5,16,8,8,5,10,16,15,9
248,4,11,5,13,8,8,4,9,9,12,8
217,2,11,5,15,12,4,6,7,15,8,6
113,4,142,5,16,12,4,6,8,16,9,7
18,0,142,5,8,4,4,2,8,8,7,7
236,2,142,5,8,4,4,3,8,8,7,7
224,5,14,5,12,8,8,4,10,12,11,9
164,2,14,5,11,8,8,3,9,11,10,8
62,4,14,5,10,8,8,3,10,10,9,9
9,6,134,5,12,8,8,5,11,12,11,10
248,3,134,5,12,8,8,3,11,8,11,10
64,0,134,5,9,8,8,2,9,9,8,8
64,2,134,5,9,8,8,3,9,9,8,8
252,1,24,5,11,8,8,4,11,11,10,10
132,7,24,5,9,8,8,2,9,9,8,8
66,0,24,5,9,8,8,2,9,9,8,8
198,4,24,5,17,8,8,6,11,17,16,10
227,6,7,5,23,16,16,6,17,23,22,16
108,2,7,5,19,16,16,3,18,19,18,17
158,2,7,5,8,2,2,3,8,8,7,7
117,6,152,5,12,8,8,6,12,12,11,11
181,4,152,5,12,8,8,5,10,12,11,9
177,4,152,5,12,8,8,4,11,12,11,10
109,0,170,5,9,8,8,2,9,9,8,8
140,3,170,5,16,8,8,6,9,12,15,8
24,5,170,5,11,8,8,5,9,11,10,8
112,5,170,5,9,8,8,6,9,9,8,8
240,7,46,5,10,8,8,2,10,10,9,9
219,2,46,5,10,8,8,5,10,10,9,9
73,0,46,5,11,8,8,2,11,11,10,10
95,1,46,5,11,8,8,3,11,11,10,10
21,6,15,5,9,8,8,3,9,4,8,8
23,3,15,5,9,8,8,3,9,9,8,8
61,2,15,5,16,8,8,6,9,12,15,8
205,7,15,5,9,8,8,2,9,5,8,8
239,2,42,5,12,8,8,5,10,12,11,9
84,1,42,5,18,8,8,8,9,18,17,8
38,1,42,5,17,8,8,5,9,17,16,8
101,5,42,5,13,8,8,4,9,13,12,8
55,4,162,5,10,8,8,3,10,10,9,9
75,4,162,5,17,8,8,6,10,17,16,9
177,5,162,5,13,8,8,5,10,13,12,9
240,2,162,5,13,8,8,4,10,13,12,10
216,2,6,5,12,8,8,4,10,12,11,9
62,3,6,5,11,8,8,5,10,11,10,9
29,6,6,5,12,8,8,4,12,12,11,11
92,2,138,5,16,8,8,5,10,16,15,9
196,2,138,5,12,8,8,3,9,12,11,8
11,2,138,5,12,8,8,5,10,12,11,9
66,2,138,5,12,8,8,4,9,12,11,8
173,7,38,5,11,8,8,2,11,11,10,10
103,5,38,5,14,12,4,6,6,14,7,5
34,5,38,5,13,12,4,6,5,13,6,4
180,2,38,5,11,8,8,4,11,11,10,10
33,6,10,5,13,8,8,5,9,13,12,8
150,1,10,5,10,8,8,3,10,10,9,9
93,7,10,5,10,8,8,2,10,10,9,9
18,3,74,5,9,8,8,3,9,9,8,8
134,0,74,5,10,8,8,2,9,10,9,8
10,2,74,5,11,8,8,4,10,11,10,9
137,7,74,5,12,8,8,2,12,12,11,11
11,0,34,5,10,8,8,2,9,10,9,9
16,6,34,5,9,8,8,3,9,9,8,8
243,7,34,5,10,8,8,2,10,10,9,9
9,0,34,5,9,8,8,2,9,9,8,8
129,0,130,5,10,8,8,2,10,10,9,9
105,7,130,5,10,8,8,2,10,10,9,9
12,4,130,5,11,8,8,4,10,11,10,9
147,4,130,5,11,8,8,4,11,11,10,10
156,0,2,5,10,8,8,2,10,7,9,9
225,3,2,5,10,8,8,4,10,10,9,9
3,3,2,5,10,8,8,3,10,10,9,9
151,1,2,5,10,8,8,3,10,10,9,9
138,6,19,5,14,12,2,6,4,14,5,3
207,6,136,5,8,1,1,5,8,8,8,7
52,7,30,138,11,8,8,2,11,11,10,10
133,5,30,138,53,40,40,3,53,53,52,52
78,7,30,138,42,40,40,2,42,42,41,41
114,2,30,138,46,40,40,5,42,46,45,41
205,4,45,138,24,16,16,6,17,24,23,16
5,0,45,138,8,2,2,2,8,8,7,7
250,3,45,138,16,2,2,3,16,16,15,15
8,4,45,138,17,2,2,3,17,17,16,16
92,7,73,138,9,6,6,2,8,6,8,7
194,3,110,138,30,16,16,6,18,30,29,17
11,3,110,138,21,16,16,4,18,21,20,17
8,0,110,138,22,16,16,2,21,22,21,20
4,5,110,138,21,16,16,3,21,21,20,20
210,1,150,138,10,4,4,5,5,10,9,4
42,4,54,138,9,4,4,4,9,9,8,8
80,1,22,138,13,12,4,3,5,13,6,4
5,1,22,138,13,12,4,3,5,13,6,4
173,2,60,138,10,1,1,5,10,10,10,9
197,1,60,138,9,1,1,6,9,9,9,8
140,2,60,138,10,1,1,5,10,10,10,9
248,7,60,138,10,1,1,2,10,10,10,9
225,6,146,138,13,6,6,7,8,13,12,7
125,3,146,138,8,1,1,3,8,8,8,7
70,1,126,138,8,6,6,4,8,8,7,7
190,3,126,138,10,6,6,5,9,10,9,8
184,1,126,138,8,1,1,4,8,8,8,7
223,6,62,138,20,16,16,4,20,20,19,19
246,5,62,138,10,9,3,6,4,10,5,3
52,3,18,138,14,6,6,5,8,14,13,7
35,3,18,138,12,6,6,5,9,12,11,8
44,0,122,138,11,6,6,2,10,11,10,9
210,0,122,138,8,1,1,2,8,8,8,7
104,3,26,138,9,1,1,3,9,9,9,8
177,7,26,138,9,8,8,2,9,9,8,8
82,7,26,138,9,8,8,2,9,9,8,8
189,3,26,138,14,8,8,6,10,14,13,9
26,7,154,138,9,8,8,2,9,9,8,8
180,6,154,138,11,8,8,5,9,11,10,8
95,6,154,138,12,8,8,4,9,12,11,8
32,6,94,138,11,6,1,6,6,11,7,5
50,0,41,138,10,8,8,2,10,10,9,9
85,5,41,138,13,12,2,6,3,13,4,2
46,6,41,138,9,2,2,6,8,9,8,7
221,3,57,138,15,12,2,6,5,15,6,4
34,5,57,138,15,12,2,6,5,15,6,4
20,0,57,138,11,4,2,2,9,11,10,8
229,4,57,138,18,12,2,6,8,18,9,7
12,5,156,138,9,3,1,4,6,9,8,6
181,5,28,138,8,6,2,6,3,8,5,2
239,5,58,138,15,8,8,3,15,15,14,14
109,4,58,138,14,8,8,5,9,14,13,8
182,2,58,138,12,8,8,3,9,12,11,8
196,3,78,138,10,6,1,6,5,10,6,4
223,7,78,138,9,2,1,2,8,9,8,7
38,6,178,138,14,12,2,6,4,14,5,3
78,2,50,138,15,12,2,6,5,15,6,4
121,4,50,138,9,4,2,6,5,9,8,4
7,4,13,138,10,6,1,6,5,10,6,4
191,3,13,138,10,3,1,4,8,10,9,7
145,0,25,138,21,16,16,2,21,14,20,20
84,4,25,138,24,16,16,4,24,24,23,23
88,1,25,138,23,16,16,4,23,16,22,22
78,7,25,138,25,24,24,2,25,25,24,24
190,5,37,138,8,6,2,6,4,8,5,3
63,3,9,138,18,12,12,5,16,18,17,15
97,0,9,138,20,12,12,2,20,15,19,19
245,2,9,138,16,12,12,4,16,16,15,15
179,3,35,138,26,24,8,6,10,26,11,9
146,1,35,138,19,8,8,6,9,19,18,8
26,5,35,138,20,16,16,4,18,20,19,17
224,4,35,138,17,16,16,3,17,17,16,16
10,7,106,138,9,8,8,2,9,9,8,8
214,5,106,138,21,15,15,5,16,21,20,15
226,1,106,138,22,15,15,5,16,22,21,15
70,7,3,138,17,16,16,2,17,17,16,16
167,4,3,138,20,16,16,6,18,20,19,17
43,2,3,138,18,16,16,4,18,18,17,17
143,1,27,138,19,16,16,4,17,19,18,16
208,6,27,138,20,16,16,4,18,20,19,17
87,2,27,138,18,16,16,3,18,18,17,17
200,5,27,138,21,16,16,4,18,21,20,17
16,2,43,138,16,8,8,5,10,16,15,9
236,2,43,138,14,12,4,6,6,14,7,5
128,4,43,138,11,8,8,3,10,11,10,9
176,4,43,138,15,12,4,6,7,15,8,6
248,1,184,138,12,8,8,5,11,8,11,10
64,6,184,138,10,8,8,4,9,10,9,8
51,3,184,138,14,12,2,6,4,14,5,3
140,3,184,138,18,8,8,6,10,18,17,9
171,5,56,138,17,12,2,6,7,17,8,6
84,7,56,138,9,8,8,2,8,5,8,8
141,3,56,138,16,12,2,6,6,16,7,5
60,4,56,138,9,4,4,5,6,9,8,5
192,2,11,138,9,8,8,3,9,9,8,8
96,7,11,138,9,8,8,2,9,9,8,8
207,2,11,138,12,8,8,6,9,9,11,8
58,6,11,138,16,8,8,6,10,16,15,9
25,2,142,138,14,12,4,6,6,14,7,5
137,6,142,138,16,12,4,6,8,16,9,7
100,6,142,138,14,12,4,6,6,14,7,5
214,7,14,138,11,8,8,2,9,11,10,8
237,7,14,138,9,4,4,2,9,9,8,8
81,1,14,138,19,8,8,6,10,19,18,9
135,6,14,138,10,8,8,3,10,10,9,9
113,1,134,138,16,8,8,5,10,12,15,9
169,0,134,138,9,8,8,2,8,9,8,8
35,5,134,138,15,8,8,6,9,11,14,8
220,5,24,138,11,8,8,3,11,11,10,10
176,4,24,138,11,8,8,4,11,11,10,10
133,5,24,138,11,8,8,3,11,11,10,10
124,0,7,138,17,16,16,2,17,17,16,16
157,0,152,138,12,8,8,2,12,12,11,11
19,7,152,138,11,8,8,2,10,11,10,10
180,1,152,138,9,4,4,5,6,9,8,5
246,6,152,138,9,4,4,6,8,9,8,7
99,2,170,138,9,8,8,5,9,9,8,8
78,4,170,138,17,8,8,6,9,17,16,8
145,7,170,138,9,8,8,2,9,5,8,8
161,6,170,138,15,8,8,7,9,15,14,8
151,6,46,138,11,8,8,3,11,11,10,10
203,1,46,138,11,8,8,4,11,11,10,10
137,5,46,138,10,8,8,5,10,10,9,9
21,4,46,138,15,8,8,6,11,15,14,10
189,4,15,138,14,8,8,6,9,14,13,8
120,4,15,138,13,8,8,4,9,9,12,8
202,5,15,138,16,8,8,5,9,16,15,8
114,7,15,138,9,8,8,2,9,9,8,8
4,4,42,138,10,8,8,3,9,10,9,8
247,4,42,138,10,8,8,3,10,10,9,9
14,4,42,138,12,8,8,5,10,12,11,9
3,4,42,138,14,8,8,6,9,14,13,8
146,1,162,138,19,8,8,6,9,19,18,8
218,2,162,138,19,8,8,6,10,19,18,9
182,3,162,138,13,8,8,4,10,13,12,9
109,4,6,138,12,8,8,3,10,12,11,9
150,7,6,138,11,8,8,2,11,11,10,10
227,6,6,138,10,8,8,4,10,10,9,9
240,4,138,138,11,8,8,4,9,11,10,8
90,6,138,138,10,8,8,3,10,10,9,9
214,1,138,138,12,8,8,3,10,12,11,9
37,5,138,138,10,8,8,4,10,10,9,9
200,3,38,138,17,8,8,6,9,13,16,8
190,2,38,138,11,8,8,3,11,11,10,10
251,1,38,138,10,8,8,4,10,10,9,9
222,7,38,138,13,8,8,2,10,13,12,9
56,5,10,138,14,8,8,5,10,14,13,9
173,2,10,138,11,8,8,3,10,11,10,9
69,6,10,138,10,8,8,4,10,10,9,9
227,5,74,138,14,8,8,7,13,14,13,12
4,6,74,138,9,8,8,3,9,9,8,8
176,3,74,138,17,8,8,6,13,17,16,12
233,2,74,138,13,8,8,3,12,13,12,11
52,7,34,138,10,8,8,2,10,10,9,9
199,0,34,138,10,8,8,2,10,10,9,9
153,1,34,138,8,4,4,4,6,8,7,5
240,6,34,138,11,8,8,4,10,11,10,9
152,0,130,138,10,8,8,2,10,7,9,9
54,0,130,138,10,8,8,2,10,10,9,9
80,3,130,138,10,8,8,4,10,10,9,9
61,7,130,138,11,8,8,2,11,11,10,10
212,3,2,138,11,8,8,4,10,11,10,9
157,4,2,138,11,8,8,5,10,11,10,9
38,5,51,138,13,12,2,6,3,13,4,2
45,2,51,138,13,12,2,6,3,13,4,2
249,2,136,138,8,1,1,5,8,8,8,7
254,2,136,138,9,1,1,3,9,9,9,8
63,2,30,38,41,40,40,3,41,41,40,40
48,2,30,38,12,8,8,4,12,12,11,11
64,4,30,38,43,40,40,3,42,43,42,41
52,3,30,38,12,8,8,5,11,12,11,10
90,2,45,38,32,24,24,6,25,32,31,24
162,6,45,38,17,2,2,5,17,17,16,16
40,4,45,38,8,2,2,3,8,8,7,7
251,3,45,38,21,2,2,3,21,21,20,20
156,3,73,38,8,3,3,6,5,8,7,4
87,5,110,38,21,16,16,5,21,14,20,20
10,5,110,38,24,16,16,4,23,24,23,23
84,3,110,38,20,16,16,5,19,13,19,19
134,6,110,38,18,16,16,3,17,11,17,17
21,2,150,38,10,4,4,6,5,10,9,4
24,1,105,38,8,4,4,5,5,8,7,4
123,4,105,38,10,4,4,4,5,8,9,4
113,2,105,38,11,8,4,5,5,11,10,4
36,6,54,38,9,6,6,4,7,9,8,6
160,5,54,38,8,4,4,5,5,8,7,4
246,5,54,38,9,6,6,5,8,9,8,7
250,5,54,38,8,4,4,3,7,8,7,6
45,4,22,38,9,6,6,3,9,9,8,8
178,5,60,38,9,1,1,5,9,9,9,8
6,3,60,38,9,1,1,3,9,9,9,8
219,3,60,38,9,1,1,5,9,9,9,8
100,6,60,38,10,1,1,7,10,10,10,9
152,3,146,38,13,6,6,6,9,13,12,8
93,2,126,38,12,6,6,6,8,12,11,7
113,4,126,38,8,1,1,5,8,8,8,7
245,5,126,38,21,18,6,6,9,21,10,8
140,2,126,38,8,6,6,3,8,8,7,7
39,1,62,38,8,3,3,4,8,8,7,7
138,6,62,38,21,16,16,4,21,21,20,20
203,2,18,38,9,6,6,4,8,9,8,7
32,2,122,38,8,4,2,3,6,8,7,5
121,2,122,38,9,6,6,5,9,9,8,8
177,1,122,38,19,18,6,6,7,19,8,6
230,3,122,38,20,18,6,6,8,20,9,7
107,3,26,38,10,8,8,3,9,10,9,8
61,3,26,38,13,8,8,4,11,13,12,10
108,6,26,38,17,8,8,3,9,17,16,8
226,7,154,38,11,8,8,2,9,8,10,8
221,1,154,38,8,4,4,4,5,8,7,4
173,1,154,38,10,8,8,3,9,10,9,8
98,4,154,38,13,8,8,5,8,13,12,8
50,5,94,38,8,2,1,4,7,8,7,6
119,5,94,38,8,6,1,6,3,8,4,2
227,7,41,38,9,8,8,2,9,9,8,8
13,5,41,38,13,8,8,7,13,13,12,12
116,4,41,38,11,8,8,4,11,11,10,10
194,2,41,38,9,6,2,3,5,9,6,4
227,6,57,38,11,4,2,5,9,11,10,8
36,6,57,38,19,8,8,5,11,19,18,10
158,6,57,38,18,12,2,6,8,18,9,7
207,1,156,38,9,3,1,4,7,9,8,6
35,6,58,38,11,8,8,4,10,11,10,9
121,7,58,38,11,8,8,2,11,11,10,10
148,2,58,38,12,8,8,4,10,12,11,9
157,3,58,38,17,16,16,5,17,17,16,16
13,3,78,38,11,6,1,6,6,11,7,5
84,3,178,38,14,12,2,6,4,14,5,3
78,1,178,38,14,12,2,6,4,14,5,3
100,2,178,38,14,12,2,6,4,14,5,3
197,6,77,38,8,6,1,6,3,8,4,2
49,2,50,38,14,12,2,6,4,14,5,3
86,0,25,38,21,16,16,2,20,21,20,19
2,4,25,38,24,16,16,6,21,24,23,20
16,6,25,38,21,16,16,3,21,14,20,20
219,7,25,38,26,24,24,2,26,26,25,25
40,3,9,38,15,12,12,4,13,15,14,12
36,4,9,38,18,12,12,3,18,18,17,17
151,4,9,38,16,12,12,3,16,11,15,15
201,2,35,38,18,16,16,3,17,18,17,16
111,6,35,38,20,16,16,3,18,20,19,17
197,7,35,38,19,16,16,2,19,19,18,18
156,1,35,38,20,16,16,6,17,20,19,16
60,3,106,38,19,15,15,4,16,19,18,15
96,3,106,38,31,15,15,8,17,31,30,16
213,2,106,38,18,15,15,4,16,18,17,15
38,2,3,38,20,16,16,4,16,20,19,16
249,7,3,38,17,16,16,2,17,17,16,16
140,0,3,38,17,16,16,2,16,17,16,16
195,2,27,38,19,16,16,4,17,19,18,16
79,3,27,38,26,16,16,8,18,26,25,17
92,6,27,38,19,16,16,3,18,19,18,17
32,2,27,38,17,16,16,3,17,17,16,16
129,4,43,38,11,8,8,3,9,11,10,8
99,6,43,38,15,12,4,6,7,15,8,6
224,4,43,38,9,8,8,3,9,9,8,8
214,5,43,38,18,8,8,6,9,18,17,8
186,1,184,38,12,8,8,5,9,8,11,8
88,7,184,38,11,8,8,2,11,7,10,10
2,3,184,38,9,8,8,3,9,9,8,8
244,1,56,38,15,8,8,5,10,11,14,9
241,6,56,38,15,8,8,6,10,15,14,9
235,1,56,38,17,8,8,4,12,13,16,11
111,3,11,38,9,4,4,3,8,9,8,8
228,4,11,38,8,4,4,3,7,8,7,6
15,3,11,38,14,8,8,5,9,10,13,8
99,2,11,38,16,12,4,6,8,16,9,7
3,6,142,38,9,8,8,3,9,9,8,8
186,6,142,38,21,8,8,6,10,21,20,9
233,6,142,38,8,4,4,3,8,8,7,7
51,1,142,38,13,12,4,6,5,13,6,4
3,4,14,38,14,8,8,6,9,14,13,8
160,2,14,38,8,4,4,3,8,8,7,7
144,5,14,38,8,4,4,3,8,8,7,7
229,2,14,38,16,12,4,6,8,16,9,7
202,3,24,38,12,8,8,5,11,12,11,10
25,0,24,38,11,8,8,2,11,11,10,10
237,1,24,38,12,8,8,3,10,12,11,9
108,0,7,38,18,16,16,2,18,18,17,17
57,5,7,38,24,16,16,6,20,24,23,19
141,0,7,38,18,16,16,2,18,18,17,17
200,6,7,38,19,16,16,4,19,19,18,18
6,0,152,38,11,8,8,2,11,11,10,10
122,7,152,38,8,4,4,2,8,8,7,7
86,5,152,38,12,8,8,4,11,12,11,10
142,0,170,38,9,8,8,2,9,9,8,8
167,5,170,38,15,8,8,6,9,15,14,8
187,6,170,38,8,4,4,4,5,8,7,4
172,3,170,38,24,8,8,6,9,24,23,8
70,5,46,38,15,12,4,6,6,15,8,5
167,0,46,38,10,8,8,2,10,10,9,9
245,5,15,38,10,8,8,4,9,5,9,8
59,0,15,38,10,8,8,2,8,10,9,8
13,0,15,38,12,8,8,2,9,12,11,8
3,3,42,38,9,8,8,3,9,9,8,8
145,2,42,38,19,8,8,7,9,15,18,8
60,7,42,38,10,8,8,2,10,10,9,9
95,3,162,38,15,12,2,6,5,15,6,4
93,6,162,38,14,12,2,6,4,14,5,3
248,2,162,38,17,8,8,7,11,17,16,10
131,6,6,38,10,8,8,3,10,10,9,9
179,4,6,38,10,8,8,4,10,10,9,9
100,1,6,38,14,8,8,5,9,10,13,8
5,7,6,38,9,4,4,2,7,9,8,6
235,7,138,38,10,8,8,2,10,10,9,9
128,5,138,38,9,8,8,3,9,9,8,8
123,0,138,38,10,8,8,2,10,10,9,9
44,7,138,38,10,8,8,2,10,10,9,9
91,0,38,38,13,8,8,2,11,13,12,10
